mol,mol_atom_id,x,y,z
2,153,82.3156,91.8693,91.9985
2,154,82.9128,91.9081,91.0875
2,155,81.6118,91.0473,91.8682
2,156,82.8317,91.6752,92.9388
2,157,62.7164,102.126,77.6166
2,158,61.9939,102.94,77.6649
2,159,63.0881,101.949,78.626
2,160,62.2124,100.777,77.1047
2,161,63.0973,100.2,76.8381
2,162,61.6382,100.947,76.1938
2,163,61.316,100.023,78.0802
2,164,60.3426,100.511,78.1293
2,165,61.747,100.038,79.0813
2,166,61.0987,98.555,77.4861
2,167,61.9629,97.9347,77.7237
2,168,60.946,98.5148,76.4076
2,169,59.8227,97.8614,78.0992
2,170,58.8674,98.2922,77.7996
2,171,59.9284,98.0009,79.1751
2,172,59.7043,96.3998,77.8428
2,173,60.713,95.9873,77.8214
2,174,59.2919,96.3241,76.8366
2,175,58.7902,95.6135,78.7798
2,176,57.8053,96.0284,78.5656
2,177,59.0303,95.844,79.8178
2,178,58.816,94.1881,78.3782
2,179,59.8527,93.86,78.3029
2,180,58.3772,94.1374,77.3817
2,181,58.0272,93.1949,79.2889
2,182,56.9912,93.5337,79.2937
2,183,58.4193,93.3073,80.2996
2,184,58.0049,91.7697,78.8155
2,185,57.592,91.1667,79.6242
2,186,59.0284,91.3995,78.7566
2,187,57.3815,91.6618,77.9279
2,188,67.3806,106.298,82.5483
2,189,67.7853,105.988,83.5118
2,190,66.296,106.201,82.5959
2,191,70.2328,105.46,85.6453
2,192,70.8909,104.861,86.2748
2,193,69.251,104.987,85.6442
3,1,124.96516205073584,137.95066205073584,66.5564
3,2,126.37486205073584,137.64076205073584,66.8876
3,3,126.75416205073584,136.21546205073585,66.7096
3,4,125.69466205073584,135.21016205073585,66.6089
3,5,124.31866205073584,135.59416205073586,66.5067
3,6,123.97166205073584,136.96656205073583,66.3705
3,7,122.655,137.22866205073584,66.2135
3,8,121.954,135.75406205073585,66.4657
3,9,123.30656205073583,134.75176205073583,66.3778
3,10,124.83406205073584,139.33266205073585,66.6841
3,11,126.07826205073584,139.85306205073584,66.9833
3,12,127.00716205073584,138.85976205073584,67.1486
3,13,126.24136205073584,133.91736205073585,66.427
3,14,127.66886205073584,134.17276205073586,66.3572
3,15,127.95716205073585,135.51176205073585,66.5148
3,16,126.08036205073584,141.25636205073585,67.0052
3,17,124.78426205073585,141.82586205073585,66.8357
3,18,123.54806205073584,140.56856205073586,66.5718
3,19,128.32006205073583,132.98446205073583,66.2261
3,20,127.43856205073584,131.84966205073584,66.2201
3,21,125.72066205073585,132.28196205073584,66.3036
3,22,124.67756205073584,143.22006205073586,66.8915
3,23,125.99526205073585,143.75986205073585,67.1638
3,24,127.18086205073584,142.50356205073584,67.4561
3,25,127.99726205073584,130.65296205073585,65.8673
3,26,129.41386205073584,130.75176205073583,65.856
3,27,129.97726205073585,132.49146205073583,66.176
3,28,126.24676205073584,145.18476205073586,67.149
3,29,127.30516205073585,146.09576205073586,66.9451
3,30,130.29746205073585,129.69256205073583,65.7476
3,31,131.65186205073584,129.59116205073585,65.3691
3,32,128.40896205073585,139.24916205073583,67.4436
3,33,129.34226205073585,135.89516205073585,66.7143
3,34,127.19496205073585,129.42926205073584,65.4548
3,35,123.46026205073585,144.08936205073584,66.7021
3,36,127.24356205073585,147.58666205073584,67.0394
3,37,128.64226205073584,148.03926205073583,66.805
3,38,129.48766205073585,146.90436205073584,66.6535
3,39,128.66646205073584,145.67226205073584,66.5726
3,40,132.50246205073586,128.31336205073586,65.306
3,41,133.86756205073584,128.64226205073584,64.7579
3,42,133.82486205073585,129.96256205073584,64.411
3,43,132.49076205073584,130.63146205073585,64.8088
3,44,130.88136205073585,146.97486205073585,66.5281
3,45,131.46576205073586,148.20696205073585,66.4705
3,46,130.68776205073584,149.35456205073586,66.5609
3,47,129.30836205073584,149.28236205073586,66.7772
3,48,134.86186205073585,130.56626205073584,63.7144
3,49,135.98826205073584,129.77676205073584,63.48
3,50,136.00066205073585,128.41576205073585,63.7869
3,51,134.88466205073584,127.83456205073585,64.3577
3,52,129.14746205073584,144.56796205073584,66.3776
3,53,132.19726205073584,131.76666205073585,64.5295
3,54,131.37766205073584,150.47666205073585,66.5994
3,55,132.78096205073584,148.30896205073583,66.2306
3,56,137.05576205073584,130.31056205073585,62.8767
3,57,137.07186205073583,127.75626205073584,63.5201
3,58,126.16636205073584,148.44066205073585,67.1776
3,59,126.21446205073585,149.91316205073585,67.1414
3,60,126.26666205073585,151.05256205073584,67.0413
3,61,124.80026205073585,148.06816205073585,67.3936
3,62,123.71706205073585,147.65006205073584,67.4675
3,63,132.11246205073584,127.04716205073584,65.7128
3,64,130.81586205073586,126.65496205073585,66.1195
3,65,129.77506205073584,126.26266205073584,66.4813
3,66,132.79156205073585,125.86886205073584,65.3714
3,67,133.45526205073585,124.93226205073584,65.133
3,68,125.32596205073585,145.64646205073586,67.4746
3,69,129.87066205073586,128.78436205073584,66.1478
3,70,128.59576205073586,140.11756205073584,66.8119
3,71,129.06236205073583,138.44466205073584,67.1058
3,72,129.95636205073583,135.01946205073585,66.9244
3,73,129.43646205073583,136.57846205073585,67.5583
3,74,127.64286205073584,128.93026205073585,64.5954
3,75,126.18986205073585,129.74206205073585,65.1719
3,76,123.56006205073584,144.60006205073586,65.7444
3,77,123.41986205073584,144.84936205073586,67.4824
3,78,131.53186205073584,146.11806205073583,66.398
3,79,128.78416205073586,150.22116205073584,66.6687
3,80,134.88176205073586,131.62766205073584,63.4973
3,81,134.98876205073583,126.77596205073584,64.5483
3,82,129.87726205073585,139.83566205073583,68.2043
3,83,130.26746205073584,139.80826205073583,67.1869
3,84,130.30586205073584,141.35346205073586,68.5313
3,85,130.58726205073583,141.44656205073585,69.5802
3,86,129.42806205073583,141.97806205073584,68.3651
3,87,131.38866205073583,141.86576205073584,67.5437
3,88,130.96796205073585,142.00816205073585,66.5483
3,89,132.21546205073585,141.16066205073585,67.4583
3,90,132.03176205073584,143.16916205073585,67.8624
3,91,132.63036205073584,143.06056205073583,68.7668
3,92,131.30516205073585,143.96266205073584,68.037
3,93,132.78966205073584,143.66526205073586,66.6363
3,94,133.46916205073586,144.49956205073585,66.8104
3,95,132.27796205073585,143.96066205073583,65.7204
