mol,mol_atom_id,x,y,z
1,63,111.508,54.8214,105.641
1,64,110.864,54.5624,106.902
1,65,110.262,54.3964,107.901
1,66,112.079,53.5949,105.175
1,67,112.567,52.6331,104.732
1,68,109.715,74.0876,110.387
1,69,110.797,56.8804,107.198
1,70,109.737,67.0712,107.061
1,71,109.012,68.515,107.763
1,72,109.321,65.0684,106.991
1,73,109.69,63.3725,106.691
1,74,111.519,58.2659,110.468
1,75,111.588,56.997,109.248
1,76,110.138,71.8289,113.096
1,77,109.581,73.33,112.362
1,78,107.627,74.3446,104.55
1,79,107.716,78.4488,107.334
1,80,112.642,58.7864,101.389
1,81,112.52,54.0536,102.67
1,82,107.702,66.9203,108.016
1,83,107.771,65.8372,108.117
1,84,107.047,67.0213,106.668
1,85,107.003,68.1101,106.697
1,86,107.626,66.7346,105.79
1,87,105.63,66.4826,106.572
1,88,105.856,65.4168,106.538
1,89,104.983,66.6591,107.431
1,90,104.871,67.0055,105.355
1,91,103.816,66.7344,105.391
1,92,104.935,68.0928,105.311
1,93,105.408,66.4071,103.972
1,94,105.007,66.8285,103.05
1,95,106.493,66.4194,103.868
1,96,105.208,65.3381,104.044
1,97,111.403,64.6629,106.443
1,98,111.976,63.7407,106.349
1,99,112.31,65.5911,107.229
1,100,111.863,66.5814,107.14
1,101,112.32,65.3232,108.285
1,102,113.778,65.5942,106.682
1,103,114.083,64.5593,106.527
1,104,113.787,66.093,105.713
1,105,114.851,66.2465,107.637
1,106,114.655,67.3052,107.806
1,107,114.766,65.7344,108.595
1,108,116.308,66.0595,107.127
1,109,116.348,64.993,106.906
1,110,116.504,66.5551,106.176
1,111,116.992,66.2753,107.947
1,112,106.797,67.5522,109.157
1,113,107.386,68.2866,109.707
1,114,105.95,68.072,108.709
1,115,106.217,66.553,110.131
1,116,107.053,66.0401,110.605
1,117,105.589,66.9718,110.918
1,118,105.656,65.8038,109.572
1,119,111.148,65.3698,105.029
1,120,110.395,66.1299,105.235
1,121,112.01,65.8668,104.583
1,122,110.46,64.5603,103.924
1,123,110.352,65.1758,103.031
1,124,110.987,63.6335,103.697
1,125,109.508,64.1399,104.247
1,126,109.689,57.0024,110.274
1,127,108.941,57.7104,110.631
1,128,109.303,56.5374,109.367
1,129,110.021,56.0126,111.432
1,130,110.878,55.415,111.122
1,131,110.329,56.6214,112.282
1,132,108.827,55.2405,111.9
1,133,107.962,55.8765,112.092
1,134,108.536,54.4972,111.158
1,135,108.962,54.5116,113.212
1,136,109.225,55.2866,113.932
1,137,108.101,53.9708,113.605
1,138,110.146,53.5248,113.171
1,139,111.131,53.8849,112.873
1,140,109.909,52.657,112.556
1,141,110.359,52.8215,114.582
1,142,110.485,53.5125,115.415
1,143,109.544,52.1421,114.833
1,144,111.595,51.8428,114.492
1,145,111.597,51.1764,113.63
1,146,111.551,51.2258,115.39
1,147,112.897,52.5695,114.516
1,148,113.299,52.5717,113.503
1,149,112.683,53.6021,114.792
1,150,114.022,51.8712,115.303
1,151,114.533,51.1112,114.712
1,152,113.733,51.4177,116.251
1,153,115.13,52.8196,115.615
1,154,114.736,53.6857,116.146
1,155,115.745,52.337,116.374
1,156,115.772,53.1019,114.78
1,157,111.752,73.1663,112.561
1,158,112.54,72.4302,112.721
1,159,112.052,73.7987,111.725
1,160,111.738,73.9141,113.947
1,161,110.807,74.4782,114.001
1,162,111.744,73.2013,114.772
1,163,112.83,74.9492,114.166
1,164,113.686,74.4276,114.594
1,165,113.167,75.455,113.261
1,166,112.41,75.9911,115.285
1,167,113.319,76.5015,115.602
1,168,112.038,75.4159,116.132
1,169,111.441,77.0444,114.773
1,170,111.707,77.4281,113.788
1,171,110.463,76.5688,114.693
1,172,111.406,78.3309,115.578
1,173,111.24,78.054,116.62
1,174,112.346,78.8792,115.525
1,175,110.287,79.301,115.088
1,176,110.575,79.7666,114.146
1,177,109.413,78.6779,114.899
1,178,109.932,80.4053,116.122
1,179,109.462,79.9654,117.001
1,180,110.943,80.7053,116.399
1,181,109.116,81.4143,115.433
1,182,109.6,81.5821,114.471
1,183,108.081,81.1322,115.239
1,184,109.023,82.6588,116.249
1,185,108.361,83.3769,115.765
1,186,108.484,82.3985,117.16
1,187,109.954,83.1822,116.47
2,1,93.0869,119.646,92.2808
2,2,92.9998,120.512,91.1281
2,3,93.364,121.943,91.2774
2,4,93.7318,122.397,92.5781
2,5,93.8165,121.509,93.6546
2,6,93.4418,120.143,93.5683
2,7,93.5237,119.441,94.7116
2,8,93.993,120.489,95.8246
2,9,94.0613,121.812,94.8824
2,10,92.7043,118.358,91.8258
2,11,92.5186,118.393,90.442
2,12,92.7113,119.655,90.0098
2,13,94.1,123.76148295395816,92.4545
2,14,93.8084,124.13578295395817,91.1519
2,15,93.2465,123.09738295395816,90.4606
2,16,92.2502,117.081,89.9089
2,17,92.3262,116.095,90.8605
2,18,92.5364,116.748,92.4881
2,19,94.2395,125.46478295395816,90.9452
2,20,94.8139,125.97068295395816,92.1021
2,21,94.7494,124.96228295395817,93.5177
2,22,92.1104,114.796,90.2968
2,23,91.6929,114.905,88.9437
2,24,91.944,116.476,88.3337
2,25,95.199,127.33528295395817,91.9801
2,26,94.7662,127.82808295395816,90.6963
2,27,94.0815,126.54718295395816,89.6784
2,28,91.5424,113.746,88.0676
2,29,91.4299,113.316,86.7424
2,30,95.1787,129.15068295395815,90.2638
2,31,95.3953,129.90388295395815,89.1157
2,32,92.9076,119.848,88.574
2,33,92.4274,123.39628295395816,89.2566
2,34,95.565,128.20858295395817,93.1327
2,35,92.0632,113.588,91.1995
2,36,91.1747,111.952,86.253
2,37,91.1319,112.035,84.7554
2,38,91.4908,113.38,84.3161
2,39,91.6777,114.213,85.5282
2,40,95.8696,131.33458295395815,89.0507
2,41,95.8956,131.61778295395817,87.6028
2,42,95.6102,130.49008295395817,86.8397
2,43,95.3871,129.36608295395817,87.6956
2,44,91.5444,113.838,82.9802
2,45,91.2536,112.909,82.0343
2,46,91.0924,111.556,82.397
2,47,91.0884,111.07,83.7006
2,48,95.5753,130.56368295395816,85.45
2,49,95.8826,131.72208295395816,84.7823
2,50,96.1244,132.90538295395817,85.5075
2,51,96.1712,132.81828295395815,86.9099
2,52,91.9607,115.389,85.4733
2,53,94.8925,128.32038295395816,87.33
2,54,91.1559,110.624,81.4486
2,55,91.4968,113.287,80.7137
2,56,95.8394,131.69508295395815,83.4782
2,57,96.3332,134.04828295395816,84.8782
2,58,91.0063,110.782,86.982
2,59,90.7219,109.49,86.3818
2,60,90.5075,108.419,86.0048
2,61,90.8827,110.613,88.4379
2,62,90.8885,110.415,89.5779
2,63,96.1574,132.32168295395815,89.9957
2,64,96.2001,132.02488295395815,91.3998
2,65,96.1351,131.74158295395816,92.5573
2,66,96.5953,133.65578295395818,89.7232
2,67,96.8361,134.77408295395816,89.5297
2,68,91.226,112.963,88.746
2,69,95.2058,129.74218295395815,91.171
2,70,92.1095,120.483,88.1898
2,71,92.8587,118.895,88.0463
2,72,91.8941,122.506,88.9245
2,73,93.0828,123.71388295395816,88.4456
2,74,96.3652,128.90708295395817,92.8879
2,75,95.9426,127.52138295395815,93.8898
2,76,91.3224,112.873,90.8424
2,77,91.793,113.867,92.2179
2,78,91.7847,114.846,82.6619
2,79,90.9621,109.998,83.7434
2,80,95.3535,129.72388295395817,84.8016
2,81,96.3532,133.73338295395817,87.4555
2,82,94.2841,120.406,88.2432
2,83,94.3499,121.266,88.9097
2,84,94.3462,120.769,86.7563
2,85,94.3857,119.888,86.1156
2,86,93.4209,121.301,86.5348
2,87,95.4997,121.752,86.445
2,88,95.493,122.50478295395817,87.2336
2,89,96.3961,121.145,86.5714
2,90,95.4861,122.334,84.9948
2,91,95.818,121.576,84.2843
2,92,94.4072,122.44328295395816,84.8851
2,93,96.3439,123.64908295395816,84.9299
2,94,96.2974,124.08208295395816,83.9307
2,95,96.0563,124.42688295395817,85.6372
2,96,97.4256,123.61798295395816,85.061
2,97,91.2758,124.39448295395816,89.6347
2,98,91.8306,125.28658295395816,89.9254
2,99,90.3771,123.91748295395817,90.8693
2,100,89.4851,123.42978295395815,90.4762
2,101,90.8651,123.22058295395817,91.5506
2,102,89.8113,125.05798295395816,91.747
2,103,89.6595,125.95008295395817,91.1393
2,104,88.8358,124.72898295395817,92.1054
2,105,90.8291,125.43528295395816,92.7367
2,106,91.1217,124.47728295395817,93.1665
2,107,91.7165,125.88608295395817,92.2925
2,108,90.3421,126.33538295395816,93.8844
2,109,91.1886,126.47868295395816,94.556
2,110,90.1233,127.36778295395817,93.6118
2,111,89.4422,125.87898295395817,94.2967
2,112,95.4721,119.435,88.6656
2,113,95.0125,118.556,89.1185
2,114,96.0365,119.103,87.7939
2,115,96.3952,120.172,89.6448
2,116,97.4029,119.763,89.5754
2,117,96.5407,121.215,89.3621
2,118,96.0197,120.206,90.6676
2,119,90.3846,124.77438295395817,88.3384
2,120,89.6899,125.56848295395815,88.612
2,121,91.1272,125.19938295395816,87.6631
2,122,89.7457,123.66588295395816,87.605
2,123,90.4059,122.82638295395816,87.3872
2,124,88.8407,123.36938295395817,88.1352
2,125,89.4561,123.95738295395816,86.5954
2,126,94.3789,128.90298295395817,93.8702
2,127,94.2342,129.88638295395816,93.4229
2,128,93.4997,128.30048295395815,93.6421
2,129,94.5841,129.21638295395815,95.3737
2,130,94.8296,128.27368295395817,95.8628
2,131,95.4616,129.86028295395818,95.4317
2,132,93.4197,129.84088295395816,96.0737
2,133,93.0669,130.65628295395817,95.4422
2,134,92.5979,129.13568295395817,96.1973
2,135,93.7221,130.43508295395816,97.4099
2,136,92.7925,130.70838295395816,97.909
2,137,94.2231,129.68738295395815,98.0248
2,138,94.659,131.65958295395816,97.4166
2,139,95.4448,131.48228295395816,96.6823
2,140,95.1337,131.78028295395816,98.3903
2,141,93.9447,132.97218295395817,97.1777
2,142,93.7673,133.16678295395815,96.1199
2,143,92.9946,133.08138295395815,97.7005
2,144,94.7511,134.17628295395815,97.4306
2,145,95.7634,134.17908295395816,97.0266
2,146,94.8239,134.28308295395817,98.5129
2,147,94.1705,135.53228295395817,96.8837
2,148,94.5111,135.68048295395818,95.859
2,149,93.0818,135.48068295395817,96.8689
2,150,94.5523,136.66028295395816,97.7684
2,151,95.6251,136.76658295395816,97.9295
2,152,94.0854,136.48598295395817,98.7378
2,153,93.9283,138.02578295395816,97.2387
2,154,94.0993,138.17818295395816,96.173
2,155,92.8617,138.02268295395817,97.4637
2,156,94.3554,138.87748295395818,97.7681
2,157,93.3763,112.74,91.0376
2,158,93.4131,112.508,89.9732
2,159,94.3078,113.241,91.3017
2,160,93.2961,111.396,91.8367
2,161,92.9989,111.63,92.8589
2,162,92.5865,110.669,91.4415
2,163,94.6053,110.67,91.9263
2,164,94.9868,110.513,90.9175
2,165,95.2507,111.399,92.4166
2,166,94.4885,109.288,92.5313
2,167,95.5148,108.963,92.7028
2,168,94.0146,108.56,91.8725
2,169,93.8214,109.315,93.8501
2,170,94.3244,110.142,94.3511
2,171,92.7759,109.592,93.7162
2,172,93.6764,108.017,94.6129
2,173,93.3732,107.293,93.8567
2,174,94.6202,107.677,95.0397
2,175,92.5202,108.068,95.596
2,176,91.5924,108.371,95.1107
2,177,92.3496,107.099,96.0659
2,178,92.7086,109.066,96.7062
2,179,93.5743,108.77,97.2984
2,180,92.951,110.006,96.2092
2,181,91.4693,109.292,97.6179
2,182,90.5937,109.415,96.9805
2,183,91.3094,108.409,98.2371
2,184,91.6361,110.52,98.5666
2,185,90.6431,110.874,98.8438
2,186,92.2675,110.335,99.4355
2,187,92.1164,111.382,98.1042
3,1,77.1643,107.812,62.5872
3,2,77.5735,106.845,61.6223
3,3,78.4692,107.25,60.5233
3,4,79.1707,108.497,60.5647
3,5,78.767,109.451,61.5572
3,6,77.8327,109.109,62.5893
3,7,77.6019,110.152,63.4067
3,8,78.6462,111.36,63.0276
3,9,79.4211,110.594,61.7908
3,10,76.1512,107.224,63.4059
3,11,76.1199,105.934,63.1009
3,12,77.009,105.642,62.0591
3,13,80.1878,108.405,59.5975
3,14,79.9017,107.209,58.8441
3,15,78.8257,106.561,59.3234
3,16,75.1224,105.158,63.9338
3,17,74.5386,106.019,64.8356
3,18,74.9766,107.716,64.5126
3,19,80.9198,106.92,57.8693
3,20,81.9848,107.813,57.985
3,21,81.6669,109.201,59.0484
3,22,73.5161,105.34,65.5927
3,23,73.5737,103.969,65.4313
3,24,74.4639,103.643,63.9084
3,25,83.1134,107.527,57.1735
3,26,82.8861,106.348,56.4401
3,27,81.3574,105.633,56.8511
3,28,72.7758,102.988,66.1533
3,29,72.1436,101.742,65.955
3,30,83.7345,105.798,55.4535
3,31,83.8259,104.699,54.5863
3,32,77.469,104.263,61.8116
3,33,78.215,105.409,58.6589
3,34,84.4519,108.252,57.2821
3,35,72.6774,106.104,66.5497
3,36,71.4127,101.055,67.0572
3,37,70.9582,99.753,66.3268
3,38,71.4269,99.654,65.0146
3,39,72.2107,100.865,64.7606
3,40,84.8092,104.446,53.4399
3,41,84.2063,103.299,52.6559
3,42,83.1743,102.762,53.4185
3,43,83.0084,103.515,54.6428
3,44,71.07,98.6119,64.1688
3,45,70.2998,97.586,64.6611
3,46,69.9799,97.5987,66.0131
3,47,70.2504,98.617,66.8686
3,48,82.4267,101.639,53.0237
3,49,82.8439,100.98,51.909
3,50,83.9037,101.479,51.1127
3,51,84.5779,102.647,51.4858
3,52,72.7716,101.041,63.7327
3,53,82.2814,103.188,55.5731
3,54,69.2522,96.6315,66.5357
3,55,70.0554,96.4559,63.9294
3,56,82.0074,100.051,51.379
3,57,84.2476,100.715,50.0657
3,58,71.106,101.368,68.3443
3,59,70.289,100.627,69.2285
3,60,69.6216,100.025,69.9818
3,61,71.425,102.597,69.0012
3,62,71.767,103.555,69.6206
3,63,85.9232,105.124,53.1093
3,64,86.3638,106.284,53.9199
3,65,86.6739,107.205,54.5587
3,66,86.8292,104.806,52.0805
3,67,87.538,104.479,51.2585
3,68,72.7066,103.503,67.1039
3,69,84.3563,106.601,55.0766
3,70,78.208,104.396,61.0215
3,71,76.6154,103.737,61.3842
3,72,77.3529,104.968,59.1596
3,73,78.935,104.612,58.4721
3,74,84.2955,109.204,57.7885
3,75,84.6302,108.461,56.2273
3,76,71.7391,105.585,66.7462
3,77,72.4363,107.11,66.2055
3,78,71.5067,98.5726,63.1775
3,79,69.8328,98.4102,67.8438
3,80,81.6361,101.232,53.644
3,81,85.4866,102.874,50.9465
3,82,78.0879,103.612,63.0122
3,83,77.4501,103.769,63.8821
3,84,79.4717,104.16,63.3865
3,85,80.131,104.121,62.5193
3,86,79.3758,105.204,63.6852
3,87,80.1792,103.576,64.6585
3,88,79.7333,103.895,65.6005
3,89,80.1822,102.486,64.6441
3,90,81.6029,104.105,64.7234
3,91,82.1926,103.901,63.8296
3,92,81.6548,105.176,64.9199
3,93,82.3723,103.38,65.7675
3,94,82.3771,102.315,65.5348
3,95,83.4123,103.706,65.785
3,96,81.9811,103.374,66.7849
3,97,77.4926,105.849,57.3854
3,98,78.1711,106.635,57.0536
3,99,76.1348,106.595,57.715
3,100,75.3268,105.864,57.7587
3,101,76.2035,107.075,58.6914
3,102,75.7177,107.702,56.6807
3,103,76.1923,108.615,57.0402
3,104,76.1314,107.476,55.6978
3,105,74.1736,107.84,56.4345
3,106,73.7322,106.871,56.2001
3,107,73.6219,108.263,57.2741
3,108,73.7122,108.696,55.2581
3,109,74.08,109.699,55.4757
3,110,74.1741,108.42,54.3102
3,111,72.6376,108.752,55.0844
3,112,78.1382,102.129,62.8255
3,113,78.4847,101.549,63.681
3,114,77.1172,101.818,62.6039
3,115,79.0985,101.789,61.6364
3,116,78.9274,102.461,60.7955
3,117,80.129,101.926,61.9641
3,118,79.0364,100.724,61.4126
3,119,77.3847,104.625,56.3536
3,120,77.2138,105.05,55.3647
3,121,78.3837,104.189,56.3606
3,122,76.4326,103.451,56.7324
3,123,76.6808,102.542,56.1841
3,124,76.3157,103.095,57.7562
3,125,75.3969,103.705,56.507
3,126,85.481,107.355,58.0316
3,127,85.2594,107.314,59.098
3,128,85.5262,106.33,57.6612
3,129,86.8158,108.014,57.8768
3,130,86.8933,108.248,56.8151
3,131,86.7352,108.955,58.4207
3,132,88.111,107.297,58.3093
3,133,88.0096,106.978,59.3467
3,134,88.1018,106.404,57.6839
3,135,89.3196,108.163,57.9995
3,136,89.2064,108.547,56.9859
3,137,89.3564,109.016,58.6773
3,138,90.6638,107.392,57.9404
3,139,90.592,106.434,57.4264
3,140,90.9439,107.195,58.9752
3,141,91.7084,108.11,57.2345
3,142,91.3063,108.255,56.2318
3,143,91.9223,109.093,57.6532
3,144,93.0634,107.361,57.3806
3,145,93.7723,107.823,56.6937
3,146,93.0291,106.295,57.1564
3,147,93.7211,107.457,58.8137
3,148,93.9532,108.502,59.0214
3,149,93.1211,107.078,59.6411
3,150,95.0201,106.751,58.9038
3,151,95.6349,107.22,59.6719
3,152,95.5862,106.76,57.9723
3,153,94.8152,105.238,59.0874
3,154,94.0413,105.077,59.838
3,155,94.6111,104.782,58.1184
3,156,95.6715,104.616,59.3486
3,157,73.3243,106.278,67.9591
3,158,73.6427,105.343,68.4203
3,159,74.2113,106.892,67.805
3,160,72.3925,106.985,68.9306
3,161,71.9089,107.821,68.4246
3,162,71.6181,106.27,69.2067
3,163,72.9764,107.499,70.2413
3,164,73.4114,106.728,70.8775
3,165,73.7739,108.185,69.9572
3,166,71.9314,108.497,70.9892
3,167,70.985,107.96,71.0533
3,168,71.7883,109.346,70.3209
3,169,72.447,108.893,72.3815
3,170,72.792,108.065,73.0012
3,171,73.262,109.612,72.3026
3,172,71.2326,109.349,73.1891
3,173,70.6807,110.14,72.6813
3,174,70.598,108.464,73.2141
3,175,71.6419,109.856,74.5499
3,176,72.2881,109.137,75.0539
3,177,72.1609,110.814,74.5304
3,178,70.4111,109.869,75.4509
3,179,69.8916,108.948,75.1856
3,180,70.7114,109.793,76.496
3,181,69.4471,111.104,75.198
3,182,69.1012,111.162,74.166
3,183,68.5687,111.055,75.8415
3,184,70.1479,112.369,75.716
3,185,69.9627,113.186,75.019
3,186,69.7157,112.711,76.6562
3,187,71.2028,112.26,75.9681
4,1,115.012,112.006,88.6324
4,2,114.951,112.642,89.9185
4,3,114.854,114.121,90.047
4,4,114.847,114.847,88.8346
4,5,114.807,114.194,87.5712
4,6,114.921,112.789,87.4357
4,7,114.805,112.243,86.1711
4,8,114.581,113.619,85.2394
4,9,114.606,114.784,86.4213
4,10,115.158,110.615,88.806
4,11,115.104,110.375,90.1546
4,12,114.936,111.563,90.8493
4,13,114.824,116.212,89.1116
4,14,114.779,116.359,90.505
4,15,114.813,115.121,91.0862
4,16,115.156,109.021,90.502
4,17,115.358,108.216,89.3581
4,18,115.174,109.196,87.8688
4,19,114.945,117.702,90.9588
4,20,115.022,118.588,89.8789
4,21,114.878,117.839,88.3448
4,22,115.545,106.86,89.5119
4,23,115.513,106.54,90.8923
4,24,115.169,108.029,91.8458
4,25,115.09,119.875,90.3138
4,26,115.385,120.055,91.6763
4,27,115.24,118.503,92.5007
4,28,115.78,105.205,91.3692
4,29,116.016,104.641,92.6413
4,30,115.437,121.276,92.3335
4,31,115.57,121.723,93.5958
4,32,114.868,111.535,92.2895
4,33,114.916,114.928,92.5437
4,34,115.227,120.977,89.258
4,35,115.612,105.89,88.2845
4,36,116.174,103.243,93.0146
4,37,116.325,103.214,94.5274
4,38,116.372,104.529,95.034
4,39,116.019,105.452,93.9171
4,40,115.754,123.09968295395817,93.953
4,41,115.746,123.21038295395816,95.397
4,42,115.466,121.954,95.9321
4,43,115.345,120.957,94.84
4,44,116.552,104.847,96.3468
4,45,116.708,103.857,97.2613
4,46,116.701,102.546,96.7977
4,47,116.564,102.177,95.4586
4,48,115.31,121.678,97.3117
4,49,115.477,122.74948295395816,98.1785
4,50,115.84,124.06138295395817,97.7121
4,51,116.03,124.23138295395816,96.3393
4,52,116.115,106.677,94.1372
4,53,115.221,119.758,95.0871
4,54,116.884,101.555,97.6652
4,55,116.719,104.109,98.5753
4,56,115.374,122.58978295395816,99.4986
4,57,116.084,125.00438295395816,98.6471
4,58,116.105,102.071,92.2426
4,59,116.286,100.663,92.6514
4,60,116.393,99.5992,93.1433
4,61,116.138,102.12,90.8604
4,62,116.042,102.078,89.719
4,63,115.874,124.20168295395817,93.1026
4,64,115.709,124.20928295395817,91.6709
4,65,115.502,124.27358295395817,90.5161
4,66,116.147,125.61148295395816,93.3977
4,67,116.395,126.69218295395817,93.7053
4,68,116.033,104.604,90.5043
4,69,115.682,122.009,91.575
4,70,115.598,112.142,92.8252
4,71,115.041,110.493,92.5575
4,72,114.294,114.122,92.9347
4,73,114.558,115.863,92.9745
4,74,114.625,121.829,89.5729
4,75,114.739,120.526,88.3934
4,76,115.033,106.421,87.5297
4,77,115.049,105.002,88.5722
4,78,116.571,105.889,96.6425
4,79,116.544,101.119,95.2352
4,80,114.988,120.69,97.6205
4,81,116.425,125.19958295395816,96.0657
4,82,113.421,111.627,92.8463
4,83,113.036,112.57,92.458
4,84,113.516,111.901,94.3243
4,85,113.603,110.976,94.8939
4,86,114.391,112.513,94.5461
4,87,112.345,112.744,94.974
4,88,112.669,113.743,94.6839
4,89,111.311,112.622,94.6527
4,90,112.222,112.589,96.5176
4,91,111.717,111.636,96.6742
4,92,113.208,112.524,96.9794
4,93,111.188,113.579,97.1362
4,94,111.189,113.522,98.2247
4,95,111.546,114.592,96.9494
4,96,110.17,113.481,96.7612
4,97,116.447,114.694,92.9312
4,98,116.796,113.829,92.3669
4,99,116.57,114.258,94.4972
4,100,116.33,113.204,94.6353
4,101,117.585,114.419,94.862
4,102,115.62,115.094,95.3571
4,103,115.904,116.147,95.357
4,104,114.608,115.022,94.959
4,105,115.561,114.529,96.7548
4,106,115.256,113.485,96.8269
4,107,116.539,114.624,97.2259
4,108,114.778,115.4,97.7312
4,109,114.526,114.845,98.635
4,110,115.319,116.32,97.9537
4,111,113.812,115.656,97.2959
4,112,112.467,110.47,92.2422
4,113,112.319,110.562,91.1662
4,114,112.698,109.427,92.4586
4,115,110.993,110.697,92.6064
4,116,110.781,111.712,92.2691
4,117,110.194,110.031,92.2808
4,118,110.893,110.739,93.691
4,119,117.444,115.877,92.5205
4,120,117.214,116.283,91.5353
4,121,117.246,116.657,93.2563
4,122,118.873,115.573,92.6357
4,123,119.361,115.264,91.7115
4,124,119.291,116.483,93.0664
4,125,119.11,114.792,93.3586
4,126,116.704,121.457,88.9381
4,127,116.803,122.46,88.5244
4,128,117.291,121.415,89.8555
4,129,117.457,120.429,88.0384
4,130,117.435,119.465,88.5482
4,131,117.084,120.278,87.0254
4,132,118.903,120.83,87.7979
4,133,119.078,121.822,87.3812
4,134,119.447,120.764,88.74
4,135,119.532,119.752,86.8704
4,136,120.621,119.791,86.9115
4,137,119.222,118.758,87.193
4,138,119.223,120.054,85.361
4,139,119.322,121.108,85.1007
4,140,118.181,119.77,85.2095
4,141,120.232,119.303,84.4609
4,142,121.266,119.644,84.4075
4,143,120.244,118.236,84.6806
4,144,119.821,119.341,82.9705
4,145,119.527,120.377,82.8066
4,146,118.94,118.717,82.8218
4,147,120.957,118.832,82.1042
4,148,121.9,119.31,82.3692
4,149,121.052,117.767,82.3184
4,150,120.773,119.034,80.5952
4,151,119.797,118.783,80.1792
4,152,121.488,118.295,80.2344
4,153,121.278,120.32,80.0073
4,154,120.592,121.111,80.3112
4,155,122.299,120.569,80.2967
4,156,121.286,120.279,78.9181
4,157,117.036,105.432,87.9164
4,158,117.659,106.24,87.535
4,159,117.487,105.071,88.8406
4,160,117.028,104.28,86.873
4,161,116.491,103.392,87.2046
4,162,116.433,104.759,86.0953
4,163,118.437,103.956,86.451
4,164,119.126,104.8,86.4136
4,165,118.803,103.26,87.2053
4,166,118.684,103.19,85.1947
4,167,119.727,103.215,84.8793
4,168,118.081,103.603,84.3861
4,169,118.278,101.636,85.3682
4,170,117.435,101.504,86.0463
4,171,117.986,101.245,84.3935
4,172,119.586,100.835,85.6241
4,173,120.164,100.874,84.7005
4,174,120.152,101.36,86.3937
4,175,119.196,99.4205,86.0484
4,176,118.741,99.432,87.039
4,177,118.458,99.0309,85.3474
4,178,120.381,98.4933,86.1584
4,179,120.856,98.5198,85.1777
4,180,121.14,98.7364,86.9026
4,181,120.013,97.0338,86.3697
4,182,120.817,96.6237,86.9801
4,183,119.082,96.9229,86.9267
4,184,119.884,96.302,85.0167
4,185,119.01,96.5652,84.4205
4,186,120.708,96.321,84.303
4,187,119.593,95.3067,85.3531
5,1,128.77528295395817,94.5523,58.9658
5,2,128.09398295395818,94.7486,60.1842
5,3,127.76568295395816,93.6218,61.0796
5,4,128.31198295395816,92.3536,60.7215
5,5,129.01438295395815,92.1479,59.4653
5,6,129.10378295395816,93.2518,58.5077
5,7,129.63608295395818,92.9579,57.2994
5,8,129.99798295395817,91.3143,57.3789
5,9,129.54058295395816,90.9965,58.9083
5,10,128.84178295395816,95.7917,58.2633
5,11,128.39138295395816,96.7563,59.1722
5,12,128.08428295395817,96.1756,60.4013
5,13,128.18788295395817,91.4555,61.7792
5,14,127.37908295395816,92.1058,62.722
5,15,127.07918295395817,93.3722,62.2215
5,16,128.48188295395818,98.0175,58.6587
5,17,128.91968295395816,98.0184,57.3089
5,18,129.47938295395818,96.4406,56.7563
5,19,127.15808295395817,91.3836,63.9066
5,20,127.80808295395816,90.1654,63.8168
5,21,128.63578295395817,89.8848,62.187
5,22,129.05868295395817,99.2968,56.7595
5,23,128.58638295395815,100.309,57.6324
5,24,127.84178295395816,99.5763,59.0764
5,25,127.73238295395817,89.3715,65.0221
