mol,mol_atom_id,x,y,z
2,5,93.402,121.144,94.1046
2,6,93.0386,119.77,93.9392
2,7,93.1328,119.004,95.0318
2,8,93.7193,120.041,96.1925
2,9,93.7979,121.431,95.3272
2,10,92.5283,117.989,92.1122
2,11,92.4687,118.082,90.7881
2,12,92.6493,119.38,90.2935
2,13,93.7566,123.40372514058873,92.8437
2,14,93.5203,123.76452514058873,91.501
2,15,92.8816,122.69412514058874,90.8946
2,16,92.3535,116.798,90.1432
2,17,92.2989,115.767,91.0831
2,18,92.3218,116.377,92.7721
2,19,93.8871,125.11652514058873,91.1962
2,20,94.2592,125.73322514058873,92.4099
2,21,94.3102,124.70422514058873,93.8121
2,22,92.2269,114.456,90.5323
2,23,92.1406,114.637,89.1027
2,24,92.3399,116.247,88.4712
2,25,94.515,127.09502514058873,92.3013
2,26,94.5346,127.49822514058874,90.9156
2,27,93.9552,126.19172514058874,89.9108
2,28,91.8974,113.468,88.2219
2,29,91.786,113.202,86.8804
2,30,95.0091,128.77502514058872,90.4225
2,31,95.3742,129.46152514058872,89.2927
2,32,92.9604,119.647,88.8589
2,33,92.1134,122.83502514058873,89.6603
2,34,95.1123,127.88232514058873,93.5198
2,35,92.1565,113.211,91.4028
2,36,91.4812,111.911,86.2692
2,37,91.4128,112.089,84.8003
2,38,91.4794,113.47,84.503
2,39,91.8865,114.163,85.724
2,40,95.9646,130.84032514058873,89.198
2,41,96.0349,131.19122514058873,87.7615
2,42,95.6589,130.06072514058874,87.0064
2,43,95.2935,128.94362514058872,87.8958
2,44,91.3419,114.012,83.2638
2,45,91.2195,113.179,82.2119
2,46,91.2143,111.729,82.4371
2,47,91.2855,111.189,83.7589
2,48,95.6586,129.95232514058873,85.6833
2,49,96.1107,131.07382514058872,84.9763
2,50,96.5502,132.25682514058872,85.6869
2,51,96.4635,132.33202514058874,87.0586
2,52,92.3125,115.332,85.7396
2,53,94.9103,127.84472514058874,87.5246
2,54,91.1376,110.835,81.4394
2,55,91.0246,113.554,80.9765
2,56,96.0323,131.08302514058875,83.6803
2,57,97.119,133.28712514058873,85.02
2,58,91.266,110.681,86.8184
2,59,91.0615,109.383,86.0987
2,60,90.944,108.427,85.4424
2,61,91.1227,110.35,88.1841
2,62,90.9959,110.126,89.2872
2,63,96.4443,131.55802514058874,90.3013
2,64,96.3718,131.30472514058874,91.7314
2,65,96.3009,131.13712514058875,92.9293
2,66,97.1332,132.79732514058873,90.0315
2,67,97.6661,133.81452514058873,89.8892
2,68,91.9098,112.541,88.7829
2,69,94.9808,129.43592514058872,91.2804
2,70,92.4448,120.581,88.635
2,71,92.5861,118.887,88.1731
2,72,91.4776,121.964,89.4996
2,73,92.7472,122.95162514058873,88.7812
2,74,95.9871,128.48422514058873,93.2736
2,75,95.3992,127.18322514058873,94.3053
2,76,91.3183,112.601,91.0668
2,77,91.9176,113.586,92.3979
2,78,91.5317,115.059,83.0581
2,79,91.3867,110.113,83.7805
2,80,95.3808,129.04872514058874,85.1531
2,81,96.7983,133.22762514058874,87.5624
2,82,94.4781,119.952,88.5753
2,83,94.7058,120.857,89.1391
2,84,94.6475,120.376,87.2146
2,85,95.164,119.564,86.702
2,86,93.6522,120.465,86.7794
2,87,95.4548,121.68,87.0542
2,88,94.9819,122.53602514058873,87.5359
2,89,96.438,121.545,87.5051
2,90,95.7525,121.868,85.572
2,91,96.2182,120.955,85.2018
2,92,94.8123,122.003,85.0374
2,93,96.7454,122.96382514058874,85.2211
2,94,97.5857,122.88582514058874,85.9109
2,95,97.204,122.80702514058873,84.2448
2,96,96.3046,123.95802514058873,85.1481
2,97,91.1013,124.01222514058873,89.6562
2,98,91.5976,124.87692514058872,90.0967
2,99,89.9924,123.70462514058873,90.7257
2,100,89.1259,123.27462514058874,90.2235
2,101,90.3704,122.96412514058873,91.4307
2,102,89.5392,124.99472514058874,91.4154
2,103,89.3344,125.77032514058874,90.6774
2,104,88.6185,124.81022514058873,91.969
2,105,90.4242,125.52782514058873,92.5634
2,106,90.6498,124.72082514058874,93.2605
2,107,91.3676,125.88542514058874,92.1509
2,108,89.7576,126.73252514058873,93.3746
2,109,90.5119,126.97312514058873,94.1237
2,110,89.5664,127.55512514058873,92.6856
2,111,88.7845,126.44102514058874,93.7698
2,112,95.4545,118.845,89.151
2,113,95.3451,118.758,90.232
2,114,95.261,117.864,88.7163
2,115,96.9111,119.286,88.9987
2,116,97.2539,120.248,89.3791
2,117,97.5122,118.624,89.622
2,118,97.3786,119.125,88.0273
2,119,90.5922,124.34692514058872,88.2311
2,120,89.7303,124.99802514058874,88.3776
2,121,91.3122,124.88162514058874,87.6116
2,122,89.8644,123.28652514058874,87.4357
2,123,88.9769,122.98652514058872,87.9928
2,124,89.5339,123.57072514058873,86.4366
2,125,90.565,122.467,87.2779
2,126,94.0623,128.67042514058875,94.1675
2,127,93.7794,129.49492514058875,93.513
2,128,93.1759,128.05852514058873,94.3346
2,129,94.4918,129.25992514058873,95.5416
2,130,94.8629,128.44172514058874,96.1588
2,131,95.3152,129.95562514058872,95.3803
2,132,93.247,129.89502514058873,96.2279
2,133,92.7285,130.55752514058872,95.5348
2,134,92.6021,129.03612514058875,96.4134
2,135,93.708,130.59682514058875,97.5035
2,136,92.8313,130.87962514058873,98.0861
2,137,94.2478,129.83302514058875,98.0633
2,138,94.5678,131.84592514058875,97.3386
2,139,95.5647,131.47532514058872,97.0999
2,140,94.6294,132.38102514058875,98.2862
2,141,93.9909,132.76132514058872,96.3167
2,142,94.0716,132.34812514058873,95.3113
2,143,92.9345,132.93482514058874,96.5218
2,144,94.5895,134.15462514058873,96.4489
2,145,95.5485,134.05822514058872,95.9398
2,146,94.7895,134.33132514058872,97.5057
2,147,93.8235,135.28422514058872,95.7453
2,148,93.8344,135.13092514058874,94.6662
2,149,92.7938,135.17812514058875,96.0866
2,150,94.2792,136.64082514058873,96.2435
2,151,93.9775,137.43402514058874,95.5595
2,152,95.3424,136.76462514058875,96.4492
2,153,93.6098,136.97132514058873,97.5786
2,154,94.0829,137.82492514058873,98.064
2,155,92.5685,137.24562514058874,97.4097
2,156,93.5747,136.08962514058874,98.2185
2,157,93.5419,112.573,91.5348
2,158,93.9517,112.487,90.5284
2,159,94.2148,113.203,92.116
2,160,93.5002,111.107,91.9972
2,161,92.9797,110.975,92.9457
2,162,93.0511,110.427,91.2733
2,163,94.9468,110.625,92.2742
2,164,95.4563,110.825,91.3315
2,165,95.4764,111.164,93.0597
2,166,95.265,109.102,92.3634
2,167,96.3519,109.069,92.2881
2,168,94.8568,108.492,91.5576
2,169,94.8944,108.578,93.7497
2,170,95.5333,107.709,93.9076
2,171,95.1578,109.326,94.4978
2,172,93.3792,108.122,93.9196
2,173,92.7345,108.612,93.19
2,174,93.3722,107.054,93.7056
2,175,92.8596,108.199,95.3624
2,176,92.0549,107.475,95.4944
2,177,93.6086,108.008,96.131
2,178,92.2969,109.542,95.7867
2,179,93.0202,110.353,95.6957
2,180,91.4782,109.747,95.097
2,181,91.539,109.512,97.1826
2,182,90.8322,108.684,97.2315
2,183,92.3413,109.308,97.8916
2,184,90.8946,110.909,97.5637
2,185,91.6902,111.651,97.4938
2,186,90.0671,111.235,96.9333
2,187,90.5433,110.813,98.591
3,1,76.906,107.295,62.5424
3,2,77.2367,106.373,61.5097
3,3,78.2207,106.803,60.588
3,4,79.0888,107.856,60.9542
3,5,78.772,108.848,61.9427
3,6,77.593,108.602,62.7358
3,7,77.3456,109.504,63.6212
3,8,78.4694,110.717,63.4322
3,9,79.389,109.953,62.263
3,10,75.9732,106.668,63.3729
3,11,75.7946,105.338,62.9211
3,12,76.6951,105.16,61.8415
3,13,80.1759,107.821,59.9963
3,14,79.7979,106.945,59.0666
3,15,78.5993,106.352,59.2935
3,16,74.8737,104.616,63.6718
3,17,74.2885,105.286,64.7275
3,18,74.9321,106.997,64.7769
3,19,80.7445,106.834,57.9819
3,20,81.759,107.804,58.102
3,21,81.7449,108.708,59.6068
3,22,73.4439,104.524,65.6032
3,23,73.3068,103.161,65.1349
3,24,74.2218,103.02,63.6113
3,25,82.7929,107.709,57.092
3,26,82.4122,106.71,56.1612
3,27,80.8611,105.941,56.6146
3,28,72.5342,102.15,65.7582
3,29,71.9997,100.908,65.5002
3,30,83.3258,106.191,55.1192
3,31,83.4635,105.001,54.3457
3,32,77.0217,103.799,61.4038
3,33,78.0126,105.342,58.3964
3,34,84.1218,108.489,57.0346
3,35,72.8338,105.093,66.9086
3,36,71.3328,100.037,66.4816
3,37,70.9603,98.8154,65.7485
3,38,71.3229,98.8934,64.3857
3,39,71.9496,100.228,64.2363
3,40,84.4134,104.691,53.2968
3,41,83.9115,103.437,52.5774
3,42,82.8339,102.946,53.2903
3,43,82.5283,103.865,54.4053
3,44,71.2192,97.873,63.46
3,45,70.6675,96.6641,63.8274
3,46,70.3275,96.486,65.1943
3,47,70.4901,97.5115,66.1516
3,48,82.1981,101.773,53.0166
3,49,82.6941,101.058,51.9773
3,50,83.6979,101.593,51.0889
3,51,84.3412,102.751,51.4056
3,52,72.4665,100.531,63.1784
3,53,81.599,103.665,55.209
3,54,69.9143,95.2199,65.6192
3,55,70.5249,95.6144,63.0131
3,56,82.0006,99.9909,51.5239
3,57,84.0643,100.849,50.0772
3,58,71.2142,100.073,67.8622
3,59,70.4379,99.1672,68.6522
3,60,69.9059,98.4531,69.4156
3,61,71.5469,101.181,68.6969
3,62,71.6113,102.059,69.4017
3,63,85.5542,105.426,53.0219
3,64,86.1312,106.528,53.728
3,65,86.6821,107.406,54.2499
3,66,86.4301,105.106,51.9105
3,67,87.1521,104.793,51.0058
3,68,72.5546,102.347,66.8231
3,69,84.0433,106.98,54.9276
3,70,77.7353,103.668,60.5903
3,71,76.1198,103.243,61.1484
3,72,77.1853,104.878,58.9338
3,73,78.8058,104.6,58.3022
3,74,83.8854,109.399,57.5859
3,75,84.3215,108.768,56.0001
3,76,73.4512,104.693,67.7127
3,77,71.8148,104.738,67.0628
3,78,71.5743,98.2542,62.5096
3,79,70.1396,97.2543,67.141
3,80,81.2547,101.478,53.4616
3,81,85.1803,102.918,50.7452
3,82,77.9196,103.173,62.4628
3,83,77.3367,103.27,63.3787
3,84,79.3782,103.934,62.5806
3,85,79.7921,103.811,61.5798
3,86,79.4443,104.991,62.8411
3,87,80.2132,103.235,63.5796
3,88,79.5915,103.143,64.4702
3,89,80.4034,102.23,63.2008
3,90,81.4883,103.947,63.8856
3,91,82.0768,103.925,62.9684
3,92,81.3147,104.991,64.1452
3,93,82.307,103.405,65.0791
3,94,83.269,103.917,65.0563
3,95,81.686,103.65,65.9409
3,96,82.5164,102.34,64.98
3,97,77.4887,105.999,57.097
3,98,78.218,106.715,56.7185
3,99,76.0818,106.766,57.3652
3,100,75.1526,106.197,57.3405
3,101,76.1215,107.298,58.3159
3,102,76.0529,107.919,56.2186
3,103,76.9572,108.525,56.2799
3,104,76.0697,107.39,55.2656
3,105,74.8637,108.838,56.3185
3,106,74.7198,109.131,57.3583
3,107,74.9085,109.747,55.7189
3,108,73.5628,108.182,55.9102
3,109,73.1922,107.566,56.7294
3,110,72.9214,108.954,55.4847
3,111,73.7101,107.447,55.1186
3,112,77.9918,101.615,62.2017
3,113,78.4943,101.087,63.0125
3,114,76.9634,101.256,62.158
3,115,78.6715,101.154,60.9168
3,116,79.6815,101.56,60.8601
3,117,78.6891,100.065,60.8652
3,118,78.1613,101.504,60.0196
3,119,77.4167,104.843,56.0533
3,120,77.3439,105.25,55.045
3,121,78.324,104.241,56.1048
3,122,76.3111,103.841,56.234
3,123,75.3392,104.322,56.1241
3,124,76.4148,103.028,55.5159
3,125,76.406,103.338,57.1964
3,126,85.138,107.693,57.8384
3,127,84.5939,107.56,58.7735
3,128,85.2649,106.71,57.3838
3,129,86.5206,108.305,58.0683
3,130,86.9175,108.739,57.1504
3,131,86.4128,109.109,58.7969
3,132,87.5022,107.213,58.482
3,133,87.091,106.628,59.3054
3,134,87.5896,106.554,57.6176
3,135,88.936,107.916,58.6385
3,136,88.7681,108.97,58.8619
3,137,89.5026,107.486,59.4646
3,138,89.7927,108.019,57.3111
3,139,89.6171,108.998,56.8671
3,140,89.5022,107.264,56.5797
3,141,91.3166,107.722,57.5952
3,142,91.7079,108.42,58.3352
3,143,91.595,106.716,57.9068
3,144,92.0918,108.047,56.2386
3,145,92.1508,109.091,55.9308
3,146,91.6303,107.486,55.4261
3,147,93.5759,107.733,56.3251
3,148,93.6587,106.671,56.5584
3,149,94.0662,107.903,55.3665
3,150,94.3213,108.56,57.4225
3,151,94.2467,108.104,58.41
3,152,93.9388,109.578,57.4955
3,153,95.8095,108.662,57.183
3,154,96.1903,109.329,56.4089
3,155,96.2846,108.905,58.1335
3,156,96.1605,107.697,56.8191
3,157,72.8573,106.586,67.1996
3,158,73.8717,106.984,67.1966
3,159,72.3073,107.068,66.3916
3,160,72.232,106.877,68.6213
3,161,71.2158,106.486,68.5642
3,162,72.7625,106.313,69.3891
3,163,72.0789,108.401,68.9456
3,164,73.0387,108.914,69.0077
3,165,71.4847,108.898,68.1788
3,166,71.3782,108.568,70.2933
3,167,72.0379,108.169,71.064
3,168,70.4573,107.985,70.3088
3,169,71.0905,110.026,70.6657
3,170,71.9696,110.651,70.5112
3,171,70.2957,110.403,70.0223
3,172,70.7268,110.193,72.1891
3,173,69.8788,109.551,72.4286
3,174,71.594,109.815,72.7304
3,175,70.3288,111.639,72.5093
3,176,71.2123,112.261,72.6506
3,177,69.8453,111.952,71.5839
3,178,69.3838,111.815,73.7292
3,179,69.0181,112.826,73.9049
3,180,68.5194,111.172,73.5613
3,181,70.1691,111.549,75.0723
3,182,70.4303,110.491,75.0682
3,183,71.077,112.115,75.2795
3,184,69.2566,111.882,76.1973
3,185,68.3137,111.335,76.1837
3,186,69.8178,111.503,77.0513
3,187,69.0436,112.948,76.2737
4,1,115.067,111.978,88.5516
4,2,115.086,112.524,89.8336
4,3,115.083,113.994,89.927
4,4,115.006,114.812,88.7239
4,5,114.784,114.182,87.4205
4,6,115.041,112.771,87.3349
4,7,114.998,112.308,86.11
4,8,114.778,113.601,85.0671
4,9,114.557,114.785,86.2066
4,10,115.222,110.589,88.6295
4,11,115.346,110.307,89.9931
4,12,115.169,111.458,90.7425
4,13,114.89,116.127,89.0881
4,14,115.284,116.118,90.4172
4,15,115.304,114.86,90.9911
4,16,115.527,108.948,90.201
4,17,115.592,108.15,89.0407
4,18,115.362,109.168,87.6592
4,19,115.392,117.439,90.9269
4,20,115.157,118.371,89.897
4,21,114.789,117.685,88.3159
4,22,115.52,106.77,89.3154
4,23,115.784,106.517,90.6747
4,24,115.634,108.008,91.6024
4,25,115.477,119.652,90.2035
4,26,115.88,119.729,91.5616
4,27,115.827,118.104,92.426
4,28,116.131,105.253,91.1844
4,29,116.431,104.705,92.3922
4,30,115.976,120.944,92.2065
4,31,115.959,121.448,93.4677
4,32,115.059,111.42,92.1494
4,33,115.665,114.653,92.4134
4,34,115.443,120.726,89.1694
4,35,115.488,105.736,88.126
4,36,116.623,103.267,92.6925
4,37,116.94,103.144,94.1618
4,38,117.055,104.476,94.6902
4,39,116.735,105.473,93.7024
4,40,116.195,122.89612514058874,93.7769
4,41,115.915,123.05022514058874,95.2763
4,42,115.819,121.775,95.8451
4,43,115.792,120.704,94.8051
4,44,117.491,104.706,95.9916
4,45,117.854,103.639,96.8261
4,46,117.7,102.363,96.3059
4,47,117.305,102.088,95.0004
4,48,115.722,121.647,97.2762
4,49,115.636,122.80932514058873,98.0526
4,50,115.706,124.08482514058873,97.4576
4,51,115.734,124.18912514058874,96.0993
4,52,116.72,106.713,93.9012
4,53,115.602,119.528,94.9929
4,54,117.888,101.416,97.24
4,55,118.165,103.78,98.1271
4,56,115.535,122.67152514058873,99.3229
4,57,115.422,125.18332514058874,98.1911
4,58,116.634,102.17,91.8736
4,59,116.823,100.808,92.2536
4,60,117.01,99.7211,92.5819
4,61,116.534,102.121,90.485
4,62,116.537,102.061,89.2749
4,63,116.497,124.00672514058874,93.0009
4,64,116.909,123.88852514058874,91.6552
4,65,117.152,123.69012514058873,90.5558
4,66,116.632,125.37592514058873,93.3372
4,67,116.728,126.45772514058874,93.6992
4,68,115.926,104.476,90.4581
4,69,116.082,121.703,91.4409
4,70,115.68,112.258,92.4653
4,71,115.485,110.511,92.5738
4,72,114.912,113.956,92.7815
4,73,115.517,115.604,92.9236
4,74,114.942,121.608,89.568
4,75,114.822,120.323,88.3694
4,76,114.665,106.041,87.4796
4,77,115.242,104.758,88.5398
4,78,117.553,105.71,96.3959
4,79,117.377,101.033,94.7762
4,80,115.726,120.661,97.7258
4,81,115.909,125.20232514058873,95.7667
4,82,113.582,111.531,92.5831
4,83,113.222,112.487,92.2043
4,84,113.433,111.687,94.1143
4,85,113.386,110.676,94.5196
4,86,114.281,112.192,94.5776
4,87,112.238,112.616,94.6156
4,88,112.665,113.619,94.6034
4,89,111.404,112.601,93.9132
4,90,111.811,112.268,96.0643
4,91,111.278,111.317,96.0428
4,92,112.667,112.156,96.7293
4,93,110.991,113.415,96.6274
4,94,111.35,114.403,96.3396
4,95,110.037,113.243,96.1295
4,96,110.906,113.343,97.7117
4,97,117.167,114.366,92.6768
4,98,117.404,113.505,92.0516
4,99,117.298,113.867,94.1345
4,100,116.602,113.031,94.2105
4,101,118.299,113.486,94.3372
4,102,116.855,114.708,95.3293
4,103,117.245,115.719,95.2118
4,104,115.767,114.768,95.322
4,105,117.325,114.162,96.7321
4,106,117.144,113.087,96.7236
4,107,118.399,114.318,96.8305
4,108,116.621,114.868,97.8988
4,109,116.583,115.937,97.6906
4,110,115.578,114.55,97.9003
4,111,117.029,114.634,98.882
4,112,112.662,110.356,92.0946
4,113,112.658,110.433,91.0074
4,114,113.039,109.368,92.3573
4,115,111.197,110.331,92.4477
4,116,110.793,109.669,91.6821
4,117,110.968,109.988,93.4567
4,118,110.744,111.305,92.267
4,119,118.231,115.492,92.2875
4,120,118.17,115.611,91.2058
4,121,117.928,116.434,92.7443
4,122,119.604,115.144,92.7853
4,123,119.561,115.02,93.8674
4,124,119.964,114.186,92.4104
4,125,120.34,115.893,92.4937
4,126,116.811,121.254,88.6969
4,127,116.589,122.242,88.295
4,128,117.562,121.372,89.4775
4,129,117.249,120.516,87.4522
4,130,117.392,119.452,87.6382
4,131,116.445,120.622,86.7234
4,132,118.566,120.975,86.8991
4,133,118.524,122.0,86.5311
4,134,119.388,120.909,87.6115
4,135,119.049,120.082,85.7006
4,136,119.185,119.044,86.0041
4,137,118.354,120.095,84.8612
4,138,120.407,120.507,85.1161
4,139,121.302,120.413,85.7314
4,140,120.39,121.515,84.7033
4,141,120.676,119.699,83.8082
4,142,120.563,118.632,84.0001
4,143,119.877,120.002,83.1306
4,144,122.054,120.074,83.1796
4,145,122.87452514058873,119.438,83.5115
4,146,122.301,121.102,83.4425
4,147,122.043,120.115,81.6138
4,148,121.602,119.172,81.2907
4,149,121.412,120.923,81.2424
4,150,123.39752514058873,120.341,80.9474
4,151,124.18482514058874,119.714,81.3652
4,152,123.69272514058873,121.382,81.0841
4,153,123.41442514058873,120.22,79.4473
4,154,124.34202514058873,120.634,79.0516
4,155,123.47922514058874,119.17,79.1637
4,156,122.56312514058874,120.685,78.9497
4,157,116.804,105.508,87.5656
4,158,117.115,106.462,87.1404
4,159,117.558,105.205,88.2922
4,160,116.765,104.382,86.5066
4,161,116.305,103.465,86.8755
4,162,116.112,104.796,85.7386
4,163,118.101,104.217,85.7523
4,164,118.13,105.064,85.0667
4,165,118.95,104.307,86.4295
4,166,118.255,102.9,85.0198
4,167,119.214,102.984,84.508
4,168,117.492,102.697,84.2678
4,169,118.354,101.733,85.9483
4,170,119.096,101.932,86.7214
4,171,117.403,101.534,86.4426
4,172,118.751,100.393,85.3057
4,173,117.942,100.043,84.6651
4,174,119.663,100.414,84.7089
4,175,119.05,99.316,86.4264
4,176,119.955,99.5718,86.977
4,177,118.224,99.293,87.1365
4,178,119.314,97.9886,85.7604
4,179,118.724,97.7763,84.8691
4,180,120.361,98.0394,85.462
4,181,119.188,96.7799,86.629
4,182,119.787,96.9938,87.5142
4,183,118.16,96.6137,86.9538
4,184,119.668,95.5583,85.8582
4,185,118.948,95.2402,85.1041
4,186,120.61,95.8565,85.3981
4,187,119.889,94.7294,86.5306
5,1,128.09952514058872,94.6507,58.6085
5,2,127.65212514058874,94.811,59.9309
5,3,127.51222514058873,93.7237,60.8118
5,4,127.92242514058873,92.4597,60.3906
5,5,128.36312514058875,92.2583,59.0435
5,6,128.31132514058874,93.308,58.1196
5,7,128.67982514058872,92.9293,56.9202
5,8,128.90392514058874,91.333,56.9145
5,9,128.72112514058873,91.0622,58.5202
5,10,128.22472514058873,95.9628,58.0125
5,11,127.89042514058873,96.8507,59.0151
5,12,127.55372514058874,96.1825,60.1852
5,13,127.95312514058872,91.6021,61.4804
5,14,127.38932514058874,92.2776,62.5727
5,15,126.92352514058874,93.4883,62.0507
5,16,127.88952514058873,98.2171,58.5575
5,17,128.37792514058873,98.249,57.2816
5,18,128.86502514058873,96.6574,56.6387
5,19,127.29102514058874,91.457,63.7486
5,20,127.95822514058872,90.2544,63.6395
5,21,128.57642514058873,90.0586,61.927
5,22,128.52822514058875,99.5352,56.7979
5,23,127.97982514058873,100.546,57.5898
