mol,mol_atom_id,x,y,z
1,93,105.844,66.023,103.679
1,94,106.591,66.8155,103.64
1,95,106.337,65.053,103.615
1,96,105.261,66.0604,102.759
1,97,111.214,64.1027,106.617
1,98,111.63,63.0953,106.633
1,99,112.279,65.0294,107.254
1,100,111.818,66.0126,107.162
1,101,112.399,64.8151,108.316
1,102,113.68,65.0038,106.648
1,103,114.041,63.9768,106.705
1,104,113.63,65.2813,105.595
1,105,114.688,65.8894,107.37
1,106,114.593,66.9447,107.114
1,107,114.521,65.7897,108.442
1,108,116.116,65.4072,107.091
1,109,116.409,64.4464,107.514
1,110,116.197,65.26,106.015
1,111,116.792,66.1715,107.474
1,112,106.698,67.9663,108.731
1,113,107.288,68.7654,109.179
1,114,105.861,68.4255,108.204
1,115,105.887,67.3272,109.96
1,116,106.502,66.6347,110.535
1,117,105.555,68.1789,110.553
1,118,105.097,66.653,109.629
1,119,111.022,64.5247,105.138
1,120,110.37,65.3969,105.082
1,121,111.946,64.7647,104.614
1,122,110.296,63.4329,104.335
1,123,110.692,63.5265,103.324
1,124,110.475,62.4769,104.827
1,125,109.212,63.5181,104.414
1,126,109.604,56.7737,110.339
1,127,108.758,57.4362,110.52
1,128,109.391,56.2006,109.436
1,129,109.539,55.8698,111.6
1,130,109.542,56.5418,112.458
1,131,108.619,55.2872,111.636
1,132,110.758,54.9299,111.718
1,133,111.033,54.3928,110.81
1,134,111.629,55.4958,112.047
1,135,110.47,53.9267,112.818
1,136,110.187,54.3038,113.801
1,137,109.626,53.3615,112.423
1,138,111.537,52.8769,112.973
1,139,112.493,53.3955,113.051
1,140,111.574,52.2398,112.09
1,141,111.254,51.8896,114.156
1,142,111.052,52.4173,115.088
1,143,110.426,51.2047,113.974
1,144,112.447,50.9805,114.318
1,145,112.674,50.4801,113.377
1,146,112.146,50.2181,115.036
1,147,113.663,51.8037,114.813
1,148,114.143,52.448,114.076
1,149,113.375,52.4246,115.661
1,150,114.837,50.8972,115.197
1,151,114.96,50.0921,114.473
1,152,114.549,50.4486,116.148
1,153,116.209,51.6444,115.288
1,154,116.274,52.5443,115.9
1,155,116.951,50.9854,115.738
1,156,116.51,51.8769,114.267
1,157,111.415,73.213,112.567
1,158,112.289,72.5642,112.624
1,159,111.506,73.8168,111.664
1,160,111.249,74.1145,113.788
1,161,110.438,74.8057,113.559
1,162,110.94,73.51,114.641
1,163,112.506,74.8638,114.046
1,164,113.259,74.1152,114.29
1,165,112.809,75.3523,113.12
1,166,112.344,75.9129,115.162
1,167,113.243,76.2548,115.675
1,168,111.7,75.4358,115.9
1,169,111.537,77.1224,114.659
1,170,111.983,77.5747,113.774
1,171,110.556,76.7387,114.379
1,172,111.209,78.1663,115.742
1,173,110.899,77.6788,116.666
1,174,112.193,78.6027,115.908
1,175,110.119,79.1257,115.234
1,176,110.359,79.3132,114.187
1,177,109.13,78.6693,115.272
1,178,109.954,80.5647,115.864
1,179,109.32,80.5009,116.749
1,180,110.917,80.9706,116.173
1,181,109.421,81.4678,114.781
1,182,109.957,81.2452,113.859
1,183,108.379,81.1808,114.638
1,184,109.667,82.9186,115.211
1,185,109.262,83.5357,114.409
1,186,109.123,83.137,116.13
1,187,110.69,83.2651,115.359
2,1,92.3957,119.566,92.4008
2,2,92.4137,120.543,91.3625
2,3,92.8124,121.847,91.6788
2,4,93.4243,122.121,92.8761
2,5,93.3956,121.144,93.9937
2,6,92.8285,119.845,93.7472
2,7,92.8114,119.005,94.7367
2,8,93.293,119.943,96.0052
2,9,93.8866,121.22,95.2476
2,10,91.9435,118.33,91.8171
2,11,91.8314,118.516,90.4888
2,12,92.2201,119.837,90.142
2,13,93.9159,123.42428791949268,92.7776
2,14,93.5454,123.95958791949269,91.5471
2,15,92.7671,122.98468791949269,90.9917
2,16,91.5811,117.346,89.7308
2,17,91.5325,116.25,90.6599
2,18,91.6985,116.708,92.2864
2,19,93.9587,125.2293879194927,91.2854
2,20,94.6262,125.7388879194927,92.363
2,21,94.9187,124.61338791949268,93.6589
2,22,91.3837,114.938,90.0949
2,23,91.3265,115.04,88.6851
2,24,91.4951,116.721,88.1418
2,25,95.0965,127.00348791949268,92.1433
2,26,94.8355,127.52298791949269,90.8523
2,27,94.0469,126.29718791949269,89.9336
2,28,91.2034,113.9,87.8641
2,29,91.2266,113.501,86.5355
2,30,95.3066,128.8259879194927,90.4129
2,31,95.5531,129.5524879194927,89.2405
2,32,92.5449,120.181,88.7353
2,33,91.8807,123.19528791949269,89.7954
2,34,95.8754,127.70158791949268,93.2764
2,35,91.5312,113.698,91.0253
2,36,91.1357,112.135,85.9817
2,37,91.3377,112.251,84.5003
2,38,91.4378,113.658,84.2006
2,39,91.3943,114.395,85.4477
2,40,96.0564,130.91358791949267,89.0498
2,41,96.2074,131.1695879194927,87.5895
2,42,95.9151,130.00808791949268,86.9155
2,43,95.4539,129.0041879194927,87.8571
2,44,91.5725,114.15,82.9008
2,45,91.5902,113.209,81.8553
2,46,91.5721,111.827,82.1722
2,47,91.4843,111.311,83.4653
2,48,95.89,129.92168791949268,85.494
2,49,96.1894,131.0357879194927,84.7636
2,50,96.5563,132.17668791949268,85.4448
2,51,96.5984,132.3004879194927,86.8041
2,52,91.5043,115.593,85.471
2,53,94.9048,127.97038791949268,87.4869
2,54,91.8011,111.016,81.2022
2,55,91.6254,113.625,80.5616
2,56,96.3705,130.99518791949268,83.4235
2,57,96.9939,133.20568791949268,84.7042
2,58,90.9836,110.88,86.5827
2,59,90.9239,109.56,85.9303
2,60,90.7937,108.573,85.3453
2,61,90.8245,110.716,87.9906
2,62,90.6485,110.589,89.1258
2,63,96.378,131.7797879194927,90.0455
2,64,96.2919,131.7173879194927,91.4701
2,65,96.3042,131.4786879194927,92.6495
2,66,96.9515,133.0247879194927,89.7664
2,67,97.4097,134.10048791949268,89.4587
2,68,91.0311,113.108,88.5823
2,69,95.5226,129.49178791949268,91.2397
2,70,91.8072,120.93,88.4478
2,71,92.4421,119.334,88.0565
2,72,91.252,122.311,89.6895
2,73,92.584,123.20568791949269,88.9627
2,74,96.6045,128.25098791949267,92.6809
2,75,96.4195,126.98428791949269,93.8908
2,76,90.8712,112.979,90.5398
2,77,91.1174,113.919,92.0092
2,78,91.5865,115.196,82.616
2,79,91.6488,110.252,83.6073
2,80,95.4566,129.02338791949268,85.0696
2,81,97.0553,133.2073879194927,87.1741
2,82,93.9633,120.777,88.5187
2,83,94.0668,121.648,89.1662
2,84,94.089,121.089,87.0383
2,85,94.3534,120.178,86.501
2,86,93.1839,121.493,86.5846
2,87,95.0743,122.22,86.7154
2,88,94.5407,123.14568791949269,86.9308
2,89,95.9186,122.155,87.4016
2,90,95.5691,122.294,85.2036
2,91,96.068,121.376,84.8935
2,92,94.7372,122.468,84.5211
2,93,96.4814,123.36088791949268,84.9824
2,94,95.9518,124.31358791949269,84.9814
2,95,97.1302,123.6171879194927,85.8199
2,96,97.0605,123.26908791949269,84.0636
2,97,90.9036,124.33798791949269,89.9088
2,98,91.5706,125.19538791949269,89.998
2,99,90.0031,124.21968791949269,91.1594
2,100,89.3085,123.38148791949268,91.1046
2,101,90.6523,124.05868791949268,92.02
2,102,89.2534,125.53198791949268,91.4651
2,103,89.8404,126.43558791949269,91.3009
2,104,88.4494,125.51858791949269,90.7293
2,105,88.6699,125.6258879194927,92.9273
2,106,87.8063,126.2867879194927,93.0001
2,107,88.3203,124.6035879194927,93.0716
2,108,89.7765,126.19998791949268,93.8228
2,109,89.7515,125.70738791949269,94.7948
2,110,90.7919,126.2062879194927,93.4267
2,111,89.6423,127.26148791949268,94.0313
2,112,94.9966,119.705,88.9454
2,113,94.5617,118.757,89.2627
2,114,95.7109,119.494,88.1496
2,115,95.9764,120.175,90.0987
2,116,96.6823,120.969,89.8542
2,117,95.3997,120.3,91.0151
2,118,96.575,119.309,90.381
2,119,90.1746,124.38858791949269,88.6318
2,120,89.3301,125.04758791949268,88.8334
2,121,90.8366,124.89968791949269,87.9328
2,122,89.5529,123.12168791949269,88.053
2,123,88.6952,122.69028791949269,88.5691
2,124,89.0554,123.45428791949269,87.142
2,125,90.1684,122.307,87.671
2,126,95.0411,128.5419879194927,94.3149
2,127,95.8044,129.1697879194927,94.7748
2,128,94.3854,129.1881879194927,93.7313
2,129,94.2287,127.7909879194927,95.383
2,130,93.4877,127.21588791949269,94.8278
2,131,94.8461,127.08758791949269,95.9417
2,132,93.3742,128.5913879194927,96.3713
2,133,92.8226,129.36918791949267,95.8433
2,134,92.6482,127.89918791949269,96.7979
2,135,94.0662,129.29488791949268,97.5576
2,136,93.4069,129.5287879194927,98.3935
2,137,94.7565,128.51758791949268,97.885
2,138,94.8584,130.6017879194927,97.2949
2,139,95.5968,130.52318791949267,96.4969
2,140,95.373,130.9453879194927,98.1922
2,141,93.984,131.73408791949268,96.7951
2,142,93.643,131.4939879194927,95.788
2,143,93.1038,131.9358879194927,97.4056
2,144,94.7267,133.05098791949268,96.7027
2,145,95.6572,132.99668791949267,96.1377
2,146,94.9549,133.4749879194927,97.6806
2,147,93.9027,134.11438791949269,96.0605
2,148,93.5668,133.75648791949268,95.0872
2,149,93.0181,134.32668791949268,96.6609
2,150,94.742,135.3680879194927,95.8239
2,151,94.0495,135.99168791949268,95.2586
2,152,95.5799,135.1240879194927,95.1709
2,153,95.4377,136.0606879194927,96.9884
2,154,96.1859,136.7893879194927,96.6763
2,155,94.7978,136.5391879194927,97.7297
2,156,96.0692,135.30598791949268,97.457
2,157,92.9851,113.189,91.2392
2,158,93.4742,112.999,90.2837
2,159,93.5105,114.011,91.7249
2,160,93.0578,111.911,92.1645
2,161,92.6688,112.162,93.1513
2,162,92.493,111.056,91.7912
2,163,94.5576,111.484,92.1821
2,164,95.0395,111.6,91.2113
2,165,95.0885,112.114,92.8953
2,166,94.7462,110.1,92.6589
2,167,95.8153,109.902,92.582
2,168,94.2334,109.437,91.9628
2,169,94.252,109.904,94.156
2,170,95.0814,109.357,94.6055
2,171,94.1753,110.867,94.6602
2,172,92.8181,109.083,94.224
2,173,91.9442,109.686,93.9766
2,174,92.8346,108.228,93.5492
2,175,92.7453,108.671,95.7147
2,176,92.1758,107.752,95.8567
2,177,93.7425,108.511,96.1249
2,178,92.0788,109.843,96.4855
2,179,92.6459,110.774,96.4839
2,180,91.0715,110.066,96.1338
2,181,91.885,109.479,97.9981
2,182,91.3476,108.532,98.0463
2,183,92.8555,109.336,98.4732
2,184,91.2573,110.519,98.9235
2,185,90.1679,110.541,98.8953
2,186,91.556,110.289,99.9462
2,187,91.5989,111.522,98.6672
3,1,76.8835,107.482,62.6153
3,2,77.34,106.555,61.6158
3,3,78.3574,107.0,60.6534
3,4,79.0682,108.202,60.9001
3,5,78.7055,109.141,61.9153
3,6,77.5614,108.802,62.7497
3,7,77.3504,109.715,63.7026
3,8,78.3157,111.007,63.4194
3,9,79.2458,110.295,62.2295
3,10,75.8694,106.82,63.3671
3,11,75.8436,105.551,62.8221
3,12,76.8599,105.302,61.8979
3,13,80.0893,108.234,59.8979
3,14,79.8155,107.203,59.0093
3,15,78.7299,106.489,59.4039
3,16,74.8277,104.779,63.4887
3,17,74.3399,105.431,64.5675
3,18,74.767,107.103,64.7255
3,19,80.6921,107.096,57.9562
3,20,81.6878,108.104,58.055
3,21,81.5332,109.112,59.4552
3,22,73.4546,104.676,65.3115
3,23,73.5633,103.345,65.0063
3,24,74.3853,103.076,63.5074
3,25,82.7258,107.944,57.1219
3,26,82.3875,106.974,56.1703
3,27,80.9449,106.081,56.6201
3,28,72.8659,102.397,65.8324
3,29,72.4633,101.066,65.7695
3,30,83.2373,106.452,55.0912
3,31,83.647,105.278,54.4939
3,32,77.2408,103.885,61.5265
3,33,78.1923,105.374,58.6297
3,34,84.0969,108.516,57.2036
3,35,72.5304,105.319,66.4225
3,36,71.7706,100.263,66.8502
3,37,71.2779,98.9721,66.3186
3,38,71.8772,98.9238,65.0189
3,39,72.6767,100.168,64.7105
3,40,84.6689,105.194,53.3876
3,41,84.5766,103.799,52.903
3,42,83.7827,103.02,53.8166
3,43,83.1714,103.903,54.8055
3,44,71.5733,97.9504,64.0811
3,45,70.573,96.9637,64.3802
3,46,69.9772,96.9079,65.6721
3,47,70.385,97.8959,66.624
3,48,83.5412,101.689,53.6132
3,49,84.1094,101.026,52.5266
3,50,84.9621,101.751,51.6763
3,51,85.1879,103.075,51.8288
3,52,73.1423,100.479,63.6278
3,53,82.3409,103.466,55.6127
3,54,69.1296,95.9593,66.0379
3,55,70.2221,95.9765,63.4913
3,56,84.0021,99.6879,52.3681
3,57,85.6351,101.068,50.7302
3,58,71.5515,100.653,68.1286
3,59,70.8684,99.8178,69.0467
3,60,70.282,99.1024,69.7371
3,61,71.8544,101.843,68.8574
3,62,72.1545,102.796,69.4854
3,63,85.6081,106.074,52.9009
3,64,85.9013,107.372,53.3884
3,65,86.1736,108.421,53.7239
3,66,86.6826,105.685,51.9252
3,67,87.4663,105.262,51.1788
3,68,72.758,102.727,66.8586
3,69,83.7546,107.281,54.624
3,70,78.0005,103.857,60.7454
3,71,76.3211,103.472,61.112
3,72,77.3309,104.861,59.057
3,73,78.9843,104.638,58.4921
3,74,84.0888,109.473,57.7262
3,75,84.3067,108.713,56.1522
3,76,71.7494,104.638,66.7593
3,77,72.0468,106.162,65.9279
3,78,71.8882,98.0295,63.047
3,79,69.8562,97.804,67.5621
3,80,82.9638,101.157,54.3604
3,81,85.8615,103.357,51.0321
3,82,77.796,103.183,62.7473
3,83,77.1848,103.179,63.6498
3,84,79.1102,103.755,63.09
3,85,79.6496,104.035,62.1853
3,86,78.9506,104.66,63.6766
3,87,80.1026,102.975,63.9818
3,88,79.5461,102.741,64.8894
3,89,80.4047,102.033,63.524
3,90,81.3992,103.765,64.1566
3,91,81.775,104.125,63.199
3,92,81.3048,104.623,64.8217
3,93,82.4485,103.022,64.9976
3,94,81.942,102.7,65.9076
3,95,82.8294,102.167,64.4391
3,96,83.2829,103.623,65.3592
3,97,77.688,106.005,57.312
3,98,78.3101,106.83,56.9648
3,99,76.2705,106.616,57.5079
3,100,75.5166,105.848,57.6811
3,101,76.2807,107.275,58.3762
3,102,75.8126,107.546,56.3184
3,103,76.4769,108.405,56.4171
3,104,76.0354,107.06,55.3687
3,105,74.3371,107.877,56.4207
3,106,73.777,106.977,56.1676
3,107,74.0674,108.162,57.4374
3,108,73.8949,109.126,55.6098
3,109,72.8053,109.099,55.6214
3,110,74.298,110.114,55.8321
3,111,74.2625,108.809,54.6337
3,112,77.8335,101.617,62.4846
3,113,78.1986,101.227,63.4344
3,114,76.8356,101.211,62.3189
3,115,78.7613,101.273,61.2724
3,116,78.8499,100.256,60.8892
3,117,78.6175,101.815,60.3379
3,118,79.7881,101.489,61.5674
3,119,77.6229,104.977,56.1085
3,120,77.3,105.551,55.2402
3,121,78.6688,104.708,55.9602
3,122,76.7058,103.732,56.3107
3,123,76.6734,103.242,55.3377
3,124,77.0936,103.083,57.0958
3,125,75.6854,103.989,56.5958
3,126,85.2638,107.666,57.7187
3,127,84.9998,107.508,58.7644
3,128,85.1368,106.718,57.1963
3,129,86.5901,108.374,57.5338
3,130,86.6299,109.032,56.6655
3,131,86.7554,108.985,58.4218
3,132,87.7438,107.397,57.333
3,133,87.7174,106.756,58.2141
3,134,87.6346,106.761,56.4547
3,135,89.0631,108.244,57.3409
3,136,89.0486,109.014,56.5699
3,137,89.0583,108.743,58.3102
3,138,90.2579,107.349,57.0575
3,139,90.0607,106.741,56.1742
3,140,90.4428,106.673,57.8923
3,141,91.5423,108.178,56.9024
3,142,91.4046,108.879,56.0791
3,143,91.7405,108.758,57.8039
3,144,92.8463,107.411,56.461
3,145,93.6041,108.176,56.2924
3,146,92.5961,106.971,55.4954
3,147,93.3978,106.351,57.4696
3,148,93.5618,106.884,58.406
3,149,92.6371,105.591,57.6479
3,150,94.6699,105.774,56.9325
3,151,95.3358,106.519,56.4974
3,152,94.418,105.056,56.152
3,153,95.2526,104.912,58.0335
3,154,94.4591,104.377,58.5555
3,155,95.8421,104.124,57.5646
3,156,95.7885,105.513,58.7678
3,157,73.1989,106.002,67.609
3,158,73.6504,105.319,68.3286
3,159,73.996,106.611,67.1817
3,160,72.1845,106.833,68.4155
3,161,71.6539,107.661,67.9453
3,162,71.4416,106.114,68.7601
3,163,72.7544,107.333,69.7365
3,164,73.266,106.571,70.3239
3,165,73.4792,108.111,69.4965
3,166,71.6479,108.032,70.5748
3,167,70.9378,107.211,70.6759
3,168,71.1502,108.838,70.0368
3,169,72.0415,108.51,72.0372
3,170,72.3856,107.684,72.6599
3,171,72.8472,109.241,71.9793
3,172,70.9203,109.3,72.7587
3,173,70.5907,110.152,72.1654
3,174,70.0442,108.691,72.983
3,175,71.5083,109.751,74.1184
3,176,71.9924,108.965,74.698
3,177,72.2547,110.517,73.9065
3,178,70.4811,110.377,75.1065
3,179,69.6972,109.675,75.3913
3,180,70.9208,110.774,76.0211
3,181,69.7031,111.58,74.4495
3,182,70.4501,112.269,74.0558
3,183,69.0387,111.305,73.6302
3,184,68.7615,112.371,75.5181
3,185,68.4751,113.296,75.0166
3,186,67.8771,111.785,75.7673
3,187,69.2387,112.6,76.4709
4,1,115.023,112.1,88.7559
4,2,114.955,112.648,90.0922
4,3,114.872,114.121,90.2859
4,4,114.701,114.959,89.1391
4,5,114.703,114.437,87.8024
4,6,114.769,112.937,87.6136
4,7,114.686,112.636,86.3367
4,8,114.558,113.988,85.4538
4,9,114.357,115.036,86.716
4,10,115.15,110.719,88.9006
4,11,115.284,110.409,90.1918
4,12,115.069,111.538,90.9284
4,13,114.692,116.277,89.4988
4,14,115.004,116.266,90.8453
4,15,115.139,114.923,91.3843
4,16,115.534,108.976,90.453
4,17,115.614,108.29,89.2564
4,18,115.39,109.277,87.8407
4,19,115.215,117.559,91.3301
4,20,115.128,118.527,90.3683
4,21,114.662,117.871,88.8055
4,22,115.808,106.863,89.4314
4,23,116.016,106.476,90.8237
4,24,115.757,107.872,91.8606
4,25,115.303,119.879,90.7929
4,26,115.628,119.949,92.1523
4,27,115.545,118.331,92.8737
4,28,116.201,105.136,91.2122
4,29,116.512,104.487,92.4447
4,30,115.729,121.187,92.796
4,31,115.566,121.73,94.0449
4,32,114.878,111.398,92.3386
4,33,115.556,114.743,92.7606
4,34,115.205,121.096,89.837
4,35,115.797,105.918,88.2329
4,36,116.531,103.023,92.762
4,37,116.593,102.865,94.2422
4,38,116.742,104.119,94.8575
4,39,116.744,105.117,93.7386
4,40,115.758,123.1361879194927,94.4567
4,41,115.72,123.23868791949269,95.9327
4,42,115.443,121.99,96.4769
4,43,115.204,121.01,95.3734
4,44,117.025,104.329,96.2341
4,45,117.032,103.137,96.9878
4,46,116.804,101.894,96.423
4,47,116.514,101.752,95.018
4,48,115.403,121.717,97.8611
4,49,115.635,122.76268791949269,98.7417
4,50,115.956,124.05518791949268,98.2398
4,51,115.88,124.26168791949269,96.8535
4,52,116.969,106.272,94.0467
4,53,115.022,119.812,95.616
4,54,116.784,100.871,97.2165
4,55,117.201,103.196,98.2925
4,56,115.574,122.5846879194927,100.1
4,57,116.086,125.0983879194927,99.0067
4,58,116.445,101.923,91.9223
4,59,116.46,100.546,92.3321
4,60,116.374,99.4477,92.712
4,61,116.388,102.0,90.4907
4,62,116.341,102.171,89.3307
4,63,115.997,124.24208791949269,93.6796
4,64,115.827,124.32898791949269,92.2395
4,65,115.58,124.47418791949269,91.1158
4,66,116.127,125.54588791949269,94.1545
4,67,116.183,126.67998791949269,94.4954
4,68,116.147,104.462,90.3653
4,69,116.109,121.904,92.0784
4,70,115.662,112.046,92.7317
4,71,115.111,110.375,92.6339
4,72,114.868,114.006,93.1757
4,73,115.366,115.694,93.2583
4,74,114.592,121.885,90.2717
4,75,114.644,120.654,89.0133
4,76,115.32,106.492,87.4391
4,77,115.14,105.086,88.4847
4,78,117.409,105.267,96.6194
4,79,116.462,100.714,94.7217
4,80,115.124,120.752,98.2662
4,81,115.977,125.2825879194927,96.512
4,82,113.542,111.804,92.8138
4,83,113.182,112.707,92.3197
4,84,113.572,111.985,94.383
4,85,113.345,111.047,94.8885
4,86,114.554,112.316,94.7207
4,87,112.643,113.158,94.8215
4,88,113.054,114.044,94.3385
4,89,111.601,113.065,94.5155
4,90,112.711,113.428,96.3206
4,91,113.753,113.388,96.6364
4,92,112.364,114.454,96.4436
4,93,111.811,112.574,97.1496
4,94,112.01,112.891,98.1731
4,95,110.798,112.633,96.752
4,96,112.198,111.56,97.0423
4,97,117.131,114.381,92.8486
4,98,117.424,113.623,92.122
4,99,117.468,113.8,94.2504
4,100,117.12,112.768,94.2902
4,101,118.527,113.805,94.5109
4,102,116.7,114.409,95.4254
4,103,116.721,115.49,95.2928
4,104,115.657,114.091,95.4167
4,105,117.275,114.059,96.8204
4,106,117.595,113.018,96.8387
4,107,118.162,114.682,96.9312
4,108,116.349,114.436,98.008
4,109,116.873,114.467,98.9633
4,110,115.834,115.396,98.0418
4,111,115.674,113.583,98.0825
4,112,112.593,110.668,92.3893
4,113,112.446,110.576,91.3132
4,114,113.041,109.74,92.7447
4,115,111.187,110.865,92.896
4,116,110.803,111.871,92.726
4,117,110.556,110.122,92.4093
4,118,111.142,110.727,93.9762
4,119,117.985,115.687,92.6304
4,120,117.644,116.365,91.8482
4,121,117.936,116.221,93.5792
4,122,119.488,115.435,92.2868
4,123,120.043,115.587,93.2128
4,124,119.694,114.473,91.8166
4,125,119.851,116.202,91.6029
4,126,116.515,121.583,89.2512
4,127,116.395,122.62618791949268,88.9607
4,128,117.195,121.55,90.1021
4,129,117.124,120.705,88.1291
4,130,117.415,119.712,88.4735
4,131,116.466,120.579,87.2694
4,132,118.368,121.361,87.6346
4,133,118.256,122.426,87.4313
4,134,119.158,121.245,88.3764
4,135,118.86,120.696,86.3605
4,136,119.92,120.885,86.1921
4,137,118.725,119.619,86.459
4,138,118.255,121.253,84.9781
4,139,118.572,122.294,84.9151
4,140,117.173,121.241,85.1087
4,141,118.73,120.368,83.8199
4,142,118.511,119.371,84.2019
4,143,118.056,120.561,82.9851
4,144,120.155,120.619,83.2321
4,145,120.889,120.618,84.0384
4,146,120.114,121.627,82.8203
4,147,120.652,119.702,82.1054
4,148,120.685,118.713,82.5619
4,149,119.971,119.655,81.2558
4,150,122.119,119.919,81.7492
4,151,122.49848791949269,119.024,81.2571
4,152,122.71418791949269,120.083,82.6479
4,153,122.402,121.123,80.7817
4,154,121.955,122.048,81.1452
4,155,123.47738791949268,121.296,80.7457
4,156,121.958,120.955,79.8005
4,157,117.171,105.463,87.8233
4,158,117.834,106.328,87.8407
4,159,117.548,104.739,88.546
4,160,117.232,104.749,86.4592
4,161,116.478,103.962,86.4658
4,162,116.892,105.53,85.7785
4,163,118.562,104.162,85.9703
4,164,119.087,105.0,85.5126
4,165,119.198,103.763,86.7607
4,166,118.318,102.989,84.9297
4,167,119.185,102.926,84.2725
4,168,117.459,103.272,84.3215
4,169,118.124,101.669,85.6209
4,170,119.04,101.539,86.1982
4,171,117.285,101.645,86.3164
4,172,118.23,100.491,84.6494
4,173,117.351,100.356,84.0196
4,174,119.086,100.66,83.9955
4,175,118.371,99.1367,85.3574
4,176,117.513,99.0842,86.0277
4,177,118.214,98.4123,84.5582
4,178,119.757,98.6914,86.0309
4,179,120.623,98.9593,85.4255
4,180,119.892,99.133,87.0183
4,181,119.807,97.1575,86.1935
4,182,119.024,96.8999,86.9067
4,183,119.513,96.7657,85.2198
4,184,121.23,96.6359,86.5157
4,185,121.468,96.9151,87.5421
4,186,121.322,95.5602,86.3655
4,187,121.899,97.168,85.8394
5,1,127.90868791949268,94.9028,59.3846
5,2,127.38758791949269,95.0536,60.7205
5,3,127.2892879194927,93.9435,61.6919
5,4,127.78498791949269,92.7136,61.2647
5,5,128.4102879194927,92.5053,59.9758
5,6,128.35648791949268,93.5825,58.9693
5,7,128.62618791949268,93.2215,57.7819
5,8,128.95818791949267,91.5581,57.8986
5,9,128.88028791949267,91.3566,59.5114
5,10,128.09898791949269,96.1781,58.803
5,11,127.65808791949269,97.1068,59.7638
5,12,127.28208791949268,96.4424,60.901
5,13,127.67098791949269,91.8153,62.354
5,14,126.91068791949269,92.3966,63.3076
5,15,126.59318791949269,93.7027,62.8885
5,16,127.76928791949268,98.4593,59.2402
5,17,128.2309879194927,98.475,57.9064
5,18,128.6924879194927,96.8944,57.3324
5,19,126.66998791949268,91.531,64.4232
5,20,127.23578791949268,90.2707,64.1636
5,21,128.0990879194927,90.1611,62.6321
5,22,128.2873879194927,99.7576,57.2919
5,23,127.8466879194927,100.716,58.1814
