mol,mol_atom_id,x,y,z
2,90,96.013,121.881,85.4882
2,91,96.4533,121.016,84.9925
2,92,95.1316,122.178,84.9197
2,93,96.9795,123.02351401932958,85.1653
2,94,97.8546,122.9444140193296,85.8102
2,95,97.3555,122.8685140193296,84.154
2,96,96.5597,124.02541401932959,85.2556
2,97,90.8136,123.72921401932959,89.3316
2,98,91.2864,124.6910140193296,89.53
2,99,89.6979,123.67691401932959,90.3519
2,100,89.0308,122.84311401932959,90.1334
2,101,90.0837,123.53911401932959,91.3619
2,102,88.8386,125.0027140193296,90.3277
2,103,89.4754,125.88741401932958,90.3205
2,104,88.2295,125.02331401932959,89.424
2,105,88.018,125.13671401932959,91.6179
2,106,87.3183,125.97041401932958,91.6768
2,107,87.4771,124.22831401932959,91.8831
2,108,88.8686,125.50701401932959,92.8326
2,109,89.8493,125.0359140193296,92.7665
2,110,88.9918,126.57661401932958,93.0029
2,111,88.3354,125.20181401932959,93.733
2,112,95.4335,119.323,89.1938
2,113,95.0243,118.312,89.2039
2,114,96.2837,119.331,88.5118
2,115,95.9962,119.772,90.5241
2,116,96.9327,119.274,90.7766
2,117,96.1993,120.842,90.5641
2,118,95.272,119.616,91.3236
2,119,90.3818,123.9066140193296,87.8588
2,120,89.9569,124.8904140193296,87.6591
2,121,91.2272,123.76591401932959,87.1854
2,122,89.3787,122.86281401932959,87.4281
2,123,88.3572,123.14271401932959,87.6853
2,124,89.5735,122.8587140193296,86.3556
2,125,89.457,121.889,87.9114
2,126,94.1788,127.9943140193296,94.6
2,127,93.4098,128.5333140193296,94.0467
2,128,93.7054,127.13801401932959,95.0803
2,129,94.7598,128.91911401932958,95.6838
2,130,95.523,128.4965140193296,96.3373
2,131,95.2131,129.74191401932958,95.1308
2,132,93.6265,129.3811140193296,96.6067
2,133,92.8798,129.90781401932958,96.0125
2,134,93.1698,128.46421401932957,96.9792
2,135,94.0087,130.3499140193296,97.764
2,136,93.0381,130.7173140193296,98.0975
2,137,94.4768,129.83581401932958,98.6035
2,138,94.8506,131.5933140193296,97.3572
2,139,95.72,131.2472140193296,96.7984
2,140,95.2096,132.1848140193296,98.1994
2,141,94.0468,132.5934140193296,96.5596
2,142,93.9208,132.1139140193296,95.5889
2,143,93.0547,132.8144140193296,96.9534
2,144,94.8845,133.81111401932958,96.3151
2,145,95.7197,133.5730140193296,95.6566
2,146,95.2949,134.1018140193296,97.2821
2,147,94.102,134.96101401932958,95.7092
2,148,94.0971,134.8461140193296,94.6253
2,149,93.0691,134.91231401932959,96.0541
2,150,94.4804,136.3767140193296,96.197
2,151,94.3052,137.05691401932958,95.3636
2,152,95.5074,136.5195140193296,96.5334
2,153,93.5717,136.97471401932958,97.1752
2,154,93.8329,137.96271401932958,97.5543
2,155,92.5421,137.11511401932958,96.846
2,156,93.5388,136.2897140193296,98.0225
2,157,93.0126,112.517,91.1089
2,158,93.3068,112.246,90.0949
2,159,93.707,113.277,91.4656
2,160,92.9762,111.272,91.9824
2,161,92.6141,111.652,92.9375
2,162,92.2973,110.483,91.659
2,163,94.468,110.73,92.3252
2,164,94.8242,110.633,91.2996
2,165,95.0161,111.548,92.7925
2,166,94.454,109.393,93.1336
2,167,95.4604,108.982,93.2105
2,168,93.8157,108.631,92.6863
2,169,93.8466,109.573,94.5019
2,170,94.673,110.12,94.9552
2,171,92.9665,110.215,94.5294
2,172,93.6708,108.25,95.2488
2,173,93.0478,107.578,94.6581
2,174,94.6895,107.862,95.2296
2,175,93.1181,108.39,96.747
2,176,92.7202,107.433,97.085
2,177,93.9682,108.64,97.3818
2,178,92.2494,109.648,96.9989
2,179,92.7826,110.585,96.8361
2,180,91.3922,109.631,96.3258
2,181,91.7243,109.688,98.4511
2,182,91.1308,108.78,98.5556
2,183,92.4932,109.674,99.2236
2,184,90.7726,110.813,98.8589
2,185,89.9266,110.879,98.1747
2,186,90.3666,110.57,99.8408
2,187,91.3198,111.752,98.9476
3,1,77.0102,106.664,62.1706
3,2,77.3534,105.688,61.2029
3,3,78.2413,106.014,60.1142
3,4,79.0046,107.216,60.2393
3,5,78.8168,108.109,61.3691
3,6,77.7332,107.864,62.2926
3,7,77.6903,108.807,63.2479
3,8,78.9385,109.901,62.8845
3,9,79.4588,109.211,61.5129
3,10,75.9795,106.134,63.0054
3,11,75.8769,104.799,62.6062
3,12,76.7219,104.52,61.5518
3,13,79.9146,107.225,59.2174
3,14,79.7144,106.066,58.4481
3,15,78.5058,105.479,58.8355
3,16,74.8545,104.119,63.3611
3,17,74.3299,104.918,64.383
3,18,75.0418,106.532,64.3886
3,19,80.6686,105.957,57.3911
3,20,81.6363,106.839,57.501
3,21,81.3789,108.082,58.6972
3,22,73.4902,104.173,65.2876
3,23,73.227,102.837,64.8106
3,24,74.1681,102.574,63.3799
3,25,82.7354,106.628,56.6595
3,26,82.512,105.629,55.6694
3,27,80.9359,104.833,56.0649
3,28,72.3827,101.907,65.4798
3,29,71.7594,100.688,65.1869
3,30,83.5354,105.134,54.7618
3,31,83.641,104.038,53.9461
3,32,77.0992,103.15,61.0902
3,33,77.7999,104.488,58.0276
3,34,84.0419,107.426,56.6051
3,35,72.8616,104.702,66.4954
3,36,70.9343,99.8038,66.1226
3,37,70.6365,98.544,65.3817
3,38,71.2366,98.6843,64.0893
3,39,71.9241,100.003,63.9165
3,40,84.704,103.695,52.9178
3,41,84.1844,102.477,52.1788
3,42,83.0456,101.992,52.8052
3,43,82.7753,102.785,54.0351
3,44,71.135,97.702,63.1193
3,45,70.2823,96.6182,63.3976
3,46,69.6636,96.4772,64.6868
3,47,69.8381,97.3756,65.6714
3,48,82.4144,100.806,52.3282
3,49,82.77,100.301,51.118
3,50,83.8531,100.873,50.4196
3,51,84.6521,101.856,51.0138
3,52,72.5874,100.303,62.9329
3,53,81.9017,102.46,54.8031
3,54,68.8418,95.4214,65.007
3,55,69.8938,95.741,62.4185
3,56,82.199,99.163,50.702
3,57,84.0126,100.522,49.1537
3,58,70.4621,100.065,67.4159
3,59,69.5045,99.2348,68.0363
3,60,68.6865,98.6072,68.5519
3,61,70.7845,101.255,68.0938
3,62,71.1336,102.143,68.7172
3,63,85.9018,104.312,52.6634
3,64,86.4044,105.416,53.4352
3,65,86.8317,106.331,54.0308
3,66,86.8439,103.901,51.6444
3,67,87.5834,103.497,50.8991
3,68,72.2136,102.258,66.4904
3,69,84.349,105.835,54.6208
3,70,77.4999,103.09,60.0783
3,71,76.1951,102.542,61.1272
3,72,76.8995,104.229,58.5847
3,73,78.4068,103.587,57.9377
3,74,83.8532,108.413,57.0278
3,75,84.4958,107.565,55.6239
3,76,73.2315,104.164,67.368
3,77,71.7888,104.523,66.4236
3,78,71.4942,97.8,62.1014
3,79,69.1528,97.3152,66.505
3,80,81.5611,100.447,52.8923
3,81,85.5285,102.082,50.4231
3,82,78.2047,102.573,62.0495
3,83,77.7927,102.726,63.0469
3,84,79.5813,103.261,61.9646
3,85,79.9259,103.134,60.9383
3,86,79.5772,104.328,62.1848
3,87,80.5823,102.755,62.9417
3,88,80.8075,101.713,62.7147
3,89,81.5082,103.324,62.8528
3,90,80.0264,102.896,64.4005
3,91,79.644,103.905,64.5562
3,92,79.2102,102.198,64.5862
3,93,81.1292,102.684,65.4307
3,94,80.6322,102.304,66.3235
3,95,81.9645,102.045,65.1428
3,96,81.6953,103.597,65.6159
3,97,77.2284,105.009,56.6724
3,98,77.9118,105.675,56.1461
3,99,75.9025,105.823,56.8915
3,100,75.6223,106.071,55.8679
3,101,75.1539,105.135,57.2842
3,102,75.9211,107.141,57.7345
3,103,76.0112,106.824,58.7735
3,104,76.6695,107.913,57.5555
3,105,74.6826,107.934,57.5482
3,106,73.7998,107.316,57.3854
3,107,74.4857,108.577,58.4063
3,108,74.767,109.017,56.4911
3,109,74.919,108.569,55.509
3,110,73.8112,109.535,56.5673
3,111,75.5407,109.7,56.841
3,112,78.1978,101.043,61.9862
3,113,78.7602,100.736,62.8679
3,114,77.18,100.668,62.0927
3,115,78.9661,100.463,60.7928
3,116,80.0443,100.494,60.9496
3,117,78.5376,99.469,60.6665
3,118,78.7459,101.09,59.9284
3,119,77.0456,103.831,55.7347
3,120,76.5876,104.286,54.8566
3,121,77.9827,103.371,55.4211
3,122,76.1599,102.626,56.1515
3,123,76.0193,102.056,55.233
3,124,76.6914,101.972,56.8429
3,125,75.1709,102.84,56.5568
3,126,85.0409,106.698,57.6327
3,127,84.5763,106.533,58.6048
3,128,85.3256,105.726,57.23
3,129,86.2964,107.559,57.7207
3,130,86.8188,107.862,56.8133
3,131,86.1258,108.452,58.3214
3,132,87.4781,106.765,58.3815
3,133,87.3732,106.72,59.4655
3,134,87.669,105.753,58.0235
3,135,88.872,107.461,58.1642
3,136,88.8145,108.548,58.2189
3,137,89.5406,107.122,58.9556
3,138,89.6183,107.063,56.8928
3,139,89.2096,107.603,56.0385
3,140,89.4607,105.998,56.7207
3,141,91.1513,107.406,56.977
3,142,91.1422,108.489,57.0988
3,143,91.5419,106.97,57.8967
3,144,92.0513,106.961,55.8135
3,145,91.6951,107.411,54.8868
3,146,92.0564,105.88,55.6782
3,147,93.5096,107.435,56.1259
3,148,93.6665,108.473,56.4203
3,149,93.7618,106.805,56.9787
3,150,94.3961,107.255,54.8941
3,151,95.1772,108.014,54.8394
3,152,93.78,107.347,53.9995
3,153,94.9468,105.789,54.9455
3,154,95.7319,105.73,54.1918
3,155,95.3233,105.611,55.9528
3,156,94.271,105.004,54.6066
3,157,73.1816,106.09,66.9075
3,158,74.227,106.217,67.1889
3,159,72.93,106.878,66.1972
3,160,72.3241,106.426,68.1548
3,161,71.2682,106.192,68.0174
3,162,72.7,105.803,68.9666
3,163,72.4224,107.848,68.5619
3,164,73.4493,108.214,68.5769
3,165,71.8687,108.44,67.8333
3,166,71.6938,108.035,69.9432
3,167,71.9309,107.22,70.6269
3,168,70.6235,107.999,69.7401
3,169,71.926,109.428,70.5542
3,170,72.9597,109.48,70.8962
3,171,71.7726,110.232,69.8346
3,172,71.0777,109.784,71.8783
3,173,70.0113,109.695,71.6714
3,174,71.2849,109.242,72.8006
3,175,71.1601,111.386,72.1614
3,176,72.1213,111.682,72.5815
3,177,70.9869,111.988,71.2694
3,178,70.119,111.726,73.2502
3,179,69.9759,112.806,73.2406
3,180,69.1897,111.264,72.9172
3,181,70.5423,111.298,74.7063
3,182,70.6555,110.215,74.65
3,183,71.4588,111.707,75.1314
3,184,69.4469,111.499,75.7108
3,185,69.2412,112.534,75.9868
3,186,68.5506,110.99,75.3569
3,187,69.6384,111.057,76.6882
4,1,114.871,112.205,88.6282
4,2,114.913,112.73,89.9471
4,3,114.913,114.253,90.036
4,4,114.709,115.021,88.8486
4,5,114.61,114.491,87.5807
4,6,114.665,113.046,87.4798
4,7,114.801,112.671,86.266
4,8,114.549,113.959,85.3115
4,9,114.471,115.133,86.4339
4,10,115.269,110.886,88.767
4,11,115.312,110.559,90.1257
4,12,114.994,111.678,90.8947
4,13,114.804,116.368,89.1307
4,14,114.997,116.426,90.536
4,15,115.103,115.167,91.0732
4,16,115.619,109.165,90.3817
4,17,115.683,108.485,89.1886
4,18,115.595,109.502,87.7618
4,19,115.225,117.754,90.9725
4,20,115.106,118.602,89.9152
4,21,114.805,117.887,88.3445
4,22,115.958,107.064,89.454
4,23,116.118,106.711,90.8105
4,24,115.774,108.138,91.7859
4,25,115.406,119.955,90.2345
4,26,115.637,120.092,91.6286
4,27,115.788,118.497,92.4185
4,28,116.344,105.419,91.4149
4,29,116.533,104.87,92.6888
4,30,115.915,121.266,92.2934
4,31,116.031,121.734,93.5916
4,32,114.87,111.68,92.3386
4,33,115.378,115.044,92.499
4,34,115.179,121.076,89.3014
4,35,116.035,106.089,88.302
4,36,116.606,103.417,92.9863
4,37,116.865,103.301,94.4514
4,38,116.955,104.652,95.0012
4,39,116.702,105.66,93.9801
4,40,116.425,123.09141401932959,93.9697
4,41,116.361,123.1087140193296,95.5039
4,42,116.008,121.916,95.9593
4,43,115.836,120.989,94.8524
4,44,117.118,104.91,96.3508
4,45,117.272,103.815,97.2348
4,46,117.196,102.455,96.7457
4,47,116.981,102.224,95.3733
4,48,115.897,121.53,97.283
4,49,116.151,122.4695140193296,98.2365
4,50,116.553,123.75281401932959,97.7812
4,51,116.602,124.16821401932958,96.4282
4,52,116.612,106.898,94.2088
4,53,115.363,119.846,94.985
4,54,117.41,101.511,97.5764
4,55,117.619,104.071,98.46
4,56,115.999,122.414,99.555
4,57,116.774,124.6772140193296,98.6407
4,58,116.516,102.312,92.1584
4,59,116.655,101.006,92.5943
4,60,116.744,99.8874,92.8974
4,61,116.453,102.353,90.7645
4,62,116.396,102.424,89.637
4,63,116.65,124.1840140193296,93.1158
4,64,116.558,124.35911401932958,91.6674
4,65,116.326,124.4179140193296,90.5458
4,66,116.807,125.54261401932959,93.6697
4,67,117.009,126.58771401932958,94.1456
4,68,116.399,104.742,90.5706
4,69,115.938,122.049,91.5453
4,70,115.52,112.422,92.802
4,71,115.156,110.701,92.7239
4,72,114.689,114.318,92.9314
4,73,115.197,116.004,92.9828
4,74,114.637,121.885,89.7921
4,75,114.55,120.694,88.4973
4,76,115.513,106.384,87.3915
4,77,115.765,105.056,88.5213
4,78,117.138,105.927,96.726
4,79,117.023,101.2,95.0302
4,80,115.571,120.535,97.5638
4,81,116.834,125.22221401932958,96.3709
4,82,113.408,112.002,92.7191
4,83,112.936,112.852,92.2261
4,84,113.265,112.186,94.3235
4,85,112.969,111.218,94.7271
4,86,114.25,112.426,94.7236
4,87,112.258,113.31,94.6526
4,88,112.667,114.308,94.4951
4,89,111.427,113.178,93.9597
4,90,111.562,113.174,96.0128
4,91,110.695,113.827,96.1134
4,92,111.209,112.143,96.0519
4,93,112.539,113.454,97.1794
4,94,112.241,113.155,98.1846
4,95,113.502,112.992,96.9595
4,96,112.831,114.504,97.1528
4,97,116.933,114.707,92.7105
4,98,117.212,113.843,92.1081
4,99,117.236,114.22,94.1582
4,100,116.797,113.238,94.3388
4,101,118.305,114.148,94.355
4,102,116.566,115.086,95.2115
4,103,116.88,116.129,95.1972
4,104,115.5,115.056,94.9824
4,105,116.877,114.681,96.6278
4,106,116.495,113.747,97.0388
4,107,117.964,114.665,96.7162
4,108,116.268,115.681,97.5921
4,109,116.748,116.659,97.5626
4,110,115.245,115.902,97.287
4,111,116.481,115.295,98.5888
4,112,112.482,110.887,92.1073
4,113,112.645,110.896,91.0297
4,114,112.813,109.92,92.4864
4,115,110.969,110.911,92.5412
4,116,110.872,111.065,93.6158
4,117,110.353,111.673,92.064
4,118,110.63,109.878,92.4644
4,119,117.876,115.856,92.2396
4,120,117.565,116.068,91.2167
4,121,117.799,116.782,92.8102
4,122,119.34,115.357,92.1078
4,123,120.033,116.086,91.6874
4,124,119.821,115.15,93.0638
4,125,119.356,114.469,91.4762
4,126,116.521,121.544,88.5787
4,127,116.266,122.282,87.8179
4,128,117.128,122.041,89.3352
4,129,117.246,120.327,87.8687
4,130,117.626,119.568,88.5518
4,131,116.522,119.849,87.2085
4,132,118.444,120.788,87.0012
4,133,118.097,121.692,86.5006
4,134,119.346,121.041,87.5578
4,135,118.799,119.737,85.9254
4,136,119.255,118.963,86.5421
4,137,117.872,119.334,85.5161
4,138,119.828,120.297,84.8158
4,139,120.728,120.73,85.2522
4,140,119.327,121.077,84.2422
4,141,120.211,119.258,83.8058
4,142,120.856,118.587,84.3735
4,143,119.306,118.709,83.5457
4,144,121.001,119.718,82.5655
4,145,121.795,119.009,82.3321
4,146,121.463,120.691,82.7352
4,147,120.056,119.833,81.4626
4,148,119.166,119.205,81.5124
4,149,119.731,120.873,81.49
4,150,120.763,119.661,80.1401
4,151,120.028,119.377,79.387
4,152,121.475,118.841,80.2372
4,153,121.35,120.892,79.6324
4,154,120.576,121.6,79.3366
4,155,121.993,121.471,80.2957
4,156,122.102,120.642,78.8837
4,157,117.488,105.947,87.889
4,158,117.786,106.944,87.5641
4,159,118.039,105.715,88.8004
4,160,117.837,105.104,86.6676
4,161,117.34,105.405,85.7456
4,162,118.913,105.164,86.5011
4,163,117.592,103.611,87.0296
4,164,118.048,103.322,87.9765
4,165,116.531,103.365,87.082
4,166,118.173,102.627,86.0142
4,167,119.223,102.911,85.9404
4,168,117.713,102.797,85.041
4,169,118.13,101.221,86.6804
4,170,118.3,101.253,87.7564
4,171,117.165,100.743,86.5104
4,172,119.189,100.297,86.039
4,173,119.115,100.305,84.9516
4,174,120.142,100.751,86.311
4,175,119.062,98.8731,86.5787
4,176,119.707,98.8457,87.4569
4,177,118.036,98.7215,86.914
4,178,119.165,97.8892,85.3854
4,179,118.203,97.986,84.8827
4,180,119.937,98.2258,84.6941
4,181,119.331,96.4519,85.9053
4,182,120.167,96.4398,86.605
4,183,118.421,96.2538,86.4705
4,184,119.435,95.4943,84.6898
4,185,118.491,95.3707,84.1589
4,186,120.221,95.6281,83.9467
4,187,119.714,94.4984,85.0334
5,1,128.2408140193296,94.983,59.4135
5,2,127.70001401932959,95.2577,60.6877
5,3,127.58841401932959,94.1047,61.6007
5,4,128.1921140193296,92.8814,61.2483
5,5,128.7634140193296,92.622,59.9475
5,6,128.7516140193296,93.6775,58.971
5,7,129.18181401932958,93.3478,57.7477
5,8,129.4767140193296,91.7282,57.9434
5,9,129.10571401932958,91.4212,59.4861
5,10,128.2679140193296,96.212,58.6904
5,11,127.89841401932959,97.1324,59.6939
5,12,127.5531140193296,96.6003,60.8393
5,13,128.1958140193296,92.0193,62.3545
5,14,127.44491401932959,92.6363,63.2913
5,15,126.82511401932959,93.7741,62.7567
5,16,127.99451401932959,98.4518,59.0946
5,17,128.4492140193296,98.4194,57.7899
5,18,128.8021140193296,96.8518,57.1043
5,19,127.30961401932959,91.8225,64.4124
5,20,128.0794140193296,90.6704,64.2936
5,21,128.9675140193296,90.5639,62.7738
5,22,128.65191401932958,99.6802,57.2626
5,23,128.22221401932958,100.689,58.1523
5,24,127.64171401932958,100.047,59.6622
5,25,127.93381401932959,89.7513,65.3877
